time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
8.000000000000005995e-01,-2.156917687467304630e-05,8.434273781761700674e-04,2.340495824602066913e-02,4.000000000000000000e+00,-1.151875305774126099e-06,1.722427129114808394e-06,-4.517934297736368876e+01,1.497961978414210193e+01,8.232370740766615427e+02,-2.533588346846898237e-04,1.623035343271758677e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.232370740766615427e+02
8.100000000000006084e-01,3.996279671730678523e-02,8.561199701880876575e-04,2.368851890371226343e-02,3.999409582480208947e+00,2.047193301193291765e-03,-5.329285152516876310e-03,-7.226376406876817704e+00,3.219935344032116831e+01,8.356559990528023718e+01,-1.508232114715995793e-04,1.619236324166624854e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.356559990528023718e+01
8.200000000000006173e-01,7.994877202037384278e-02,9.189377446172200840e-04,2.349802760433104473e-02,3.994184377038118683e+00,3.652199953334017701e-03,5.094777756816284975e-02,-5.487252342088407175e+00,3.608895546806573407e+01,7.773632556865027254e+01,-6.591492369539863130e-05,1.612577716008273967e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.773632556865027254e+01
8.300000000000006262e-01,1.198888062546449168e-01,9.711431546583251502e-04,2.355803841047852606e-02,3.994428269341497195e+00,9.738031061183070186e-03,-2.885220414226592409e-02,-6.714070538824123524e+00,4.599876108592877699e+01,1.027579782329508475e+02,-3.160692699009908652e-04,1.611428969862229508e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.027579782329508475e+02
8.400000000000006350e-01,1.597981553228850493e-01,1.108449509282846430e-03,2.349781061885667169e-02,3.990273141650170441e+00,1.621099289096971166e-02,-2.063665330218720714e-02,-4.789371357101173565e+00,3.278467915538877264e+01,8.183981316846845289e+01,-2.049182344437598755e-04,1.606961460206539414e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.183981316846845289e+01
8.500000000000006439e-01,1.996603976107310108e-01,1.261136222491634432e-03,2.353795508137119033e-02,3.984879261957371632e+00,1.683848160743014327e-02,-2.043204948488557687e-02,-5.423746655189155774e+00,1.735385771145609013e+01,7.817452386482844418e+01,-2.171313635663028960e-04,1.602951304773549737e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.817452386482844418e+01
8.600000000000006528e-01,2.394782417584437328e-01,1.412073528489760001e-03,2.351863380331332271e-02,3.979791661829173322e+00,1.306585717511195115e-02,-1.982206705345853151e-02,-4.958771868159919549e+00,6.864317473359275112e+00,5.912588531719691787e+01,-1.913393156801595357e-04,1.598859767584146994e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.912588531719691787e+01
8.700000000000006617e-01,2.792469812961269060e-01,1.503273571866366610e-03,2.350077346284027216e-02,3.974844135272422641e+00,6.963646639684977283e-03,-1.898041903748808393e-02,-5.089017662994283597e+00,-8.857909643662257082e+00,5.565826458845181435e+01,-1.258747657290548109e-04,1.594484285224256155e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.565826458845181435e+01
8.800000000000006706e-01,3.189638973200544791e-01,1.489792045738087562e-03,2.353742829640900758e-02,3.969896076718441691e+00,-3.505650156993215649e-03,-2.311300665465719495e-02,-1.144241053326105817e+00,-1.218255666389425507e+01,2.553833167575231755e+01,-1.630859487282351750e-04,1.590339979925233820e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.553833167575231755e+01
8.900000000000006795e-01,3.586343551770347360e-01,1.346217072126273300e-03,2.347953034543285439e-02,3.964542054582290032e+00,-1.853269869498660322e-02,-2.360529891689049434e-02,-4.733764148869298083e+01,-9.969409797518630967e+01,8.263915455317521719e+02,-1.501305420056810603e-04,1.585924566537019018e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.263915455317521719e+02
