time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
0.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,9.405731142999800287e-01,5.796462441051609460e+00,0.000000000000000000e+00,-1.549523529823934265e+00,-6.113581270582271827e+02,8.999657968493077753e-01,2.959758033333090452e+02,-5.818037569708664654e-03,5.285817044853623656e+02,2.458618739988311972e+03,1.191490251420342929e+03,1.264434393790954800e+03
1.000000000000000194e-02,1.805693185893861852e+01,-4.901067844759301383e-05,9.249258670492654932e-01,5.684155703261292381e+00,-3.670019301584960189e-03,-1.598314573222977319e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.159084575959436734e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000001082e-02,1.811382794459847645e+01,-8.588580089732981472e-05,9.084529391745548299e-01,5.693975076146276848e+00,-3.689036859513192095e-03,-1.686075457825732871e+00,2.272365280214660554e+00,2.731321220366157015e-02,1.641425675369260162e+01,-9.053787690583322938e-05,5.158569507964812146e+02,7.473354320229296910e+00,9.076754090422237908e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.817083499765920607e+01,-9.580940681875881905e-05,8.911507424298510394e-01,5.708623361190634071e+00,1.227400839414870531e-03,-1.764914532162111582e+00,7.794054372740506054e+00,7.331297574646247761e-02,6.360507349899978635e+01,-5.083094388555287144e-04,5.156412337425044825e+02,2.972095070303075914e+01,2.274243786475649642e+01,1.153750221582583890e+01
4.000000000000002859e-02,1.822729354035947935e+01,-8.396775104534997993e-05,8.732543493050187733e-01,5.351889960363625853e+00,-3.635547756681872366e-03,-1.758620480153513910e+00,6.873900903501444226e+00,-5.142999091413527069e-01,6.432586675111633667e+01,-1.342999021945993736e-03,4.757571952736256549e+02,1.568330209802045516e+01,4.658280511531691559e+01,2.346365305458614436e+00
5.000000000000003747e-02,1.828112253639649154e+01,-6.931857607842667728e-05,8.555442291935934085e-01,5.452731140610855398e+00,7.162670161351409985e-03,-1.689582614186693421e+00,1.207422574927711594e+02,-7.213753258545564373e-01,7.136986190457937482e+02,-1.160981282631024219e-03,4.736880773679472441e+02,2.278750860016394881e+02,1.838751022856832265e+02,3.112323761552774499e+02
6.000000000000004635e-02,1.833414755218607795e+01,3.960233583279192701e-04,8.426031337968178381e-01,5.227100325631536926e+00,4.427460338004723245e-02,-9.919501818261845516e-01,1.390157498049772755e+02,2.601213110220014446e+00,7.587969662502860047e+02,-1.907863456803535196e-03,4.293225821660028032e+02,3.127286544404609572e+02,0.000000000000000000e+00,4.578753655928054513e+02
7.000000000000004829e-02,1.838619241327938880e+01,5.802613440536693364e-04,8.338362663368508176e-01,5.191224845154090772e+00,6.330048952573812809e-03,-8.427197856845355384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.616997196792441530e-04,4.280111434070346377e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000005718e-02,1.843798678291518200e+01,6.434037838352750808e-04,8.250361711944087517e-01,5.170129236922706539e+00,5.906655214132327560e-03,-9.114523017167414087e-01,1.826292809386997362e+01,1.415757609077556989e+00,7.960110983196318557e+01,-1.222397029450168282e-03,4.276946829141354556e+02,1.016359394650298320e+01,3.100048275041644530e+01,4.040522405630794367e+01
9.000000000000006606e-02,1.848962443918996712e+01,6.878965436463456212e-04,8.155489776706666971e-01,5.163402791524638324e+00,3.015370532462850143e-03,-9.819336873943173005e-01,5.559400180575136297e+00,-4.019885905298286044e-01,5.808668575226240449e+01,-1.094822638135260848e-04,4.275299764965309919e+02,2.674537467444700312e+01,0.000000000000000000e+00,3.160637060467004744e+01
