time,target_roll_deg,actual_roll_deg,Fx,Fy,Fz,base_load,left_load,right_load,fixture_torque_Nm,fixture_work_J,mechanical_energy_J
9.100000000000000311e-01,9.764688711373016972e+00,1.317976393538663160e+01,1.951557813547680209e-04,-2.856976561252030367e-01,1.854660817749592923e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854660817749592923e+02,5.642249677825432741e+00,1.744621317309545283e+00,6.684297722718709700e+00
9.200000000000000400e-01,8.704146050769917764e+00,1.215734461267121347e+01,1.992364044310981908e-04,-5.140644433682038938e-01,1.855320603196564093e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.855320603196564093e+02,5.770127056153697254e+00,1.642736809937560771e+00,6.581925838618920110e+00
9.300000000000000488e-01,7.635013448878980924e+00,1.112227003625440780e+01,2.038542479827383513e-04,-7.387806080630339167e-01,1.856095567564801740e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856095567564801740e+02,5.897576106666022611e+00,1.537284977928726537e+00,6.476031652677608719e+00
9.400000000000000577e-01,6.558346010500359924e+00,1.007557502757450152e+01,2.077582809318599677e-04,-9.589426066846278296e-01,1.856985679743130788e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856985679743130788e+02,6.024366213980890450e+00,1.428327202563072884e+00,6.366675122158406808e+00
9.500000000000000666e-01,5.475206276408083994e+00,9.018305499856792196e+00,2.092298715842440260e-04,-1.173679748391650790e+00,1.857990171622245157e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.857990171622245157e+02,6.150273975883443711e+00,1.315937453634663745e+00,6.253928624081700249e+00
9.599999999999999645e-01,4.386663174750658811e+00,7.951517316438682315e+00,2.065220458283036076e-04,-1.382237520083267945e+00,1.859107503352885544e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.859107503352885544e+02,6.275085561297551351e+00,1.200202198960212296e+00,6.137876965638417559e+00
9.699999999999999734e-01,3.293790966148002042e+00,6.876275093021720686e+00,1.990861424594498469e-04,-1.584095112978822328e+00,1.860335362118103717e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860335362118103717e+02,6.398600163398061369e+00,1.081220189813383969e+00,6.018617266445009051e+00
9.799999999999999822e-01,2.197668183525975039e+00,5.793650950520970788e+00,1.894204706676602679e-04,-1.778993641240095069e+00,1.861670801964984321e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.861670801964984321e+02,6.520632325318285183e+00,9.591021177620058236e-01,5.896258705535999844e+00
9.899999999999999911e-01,1.099376567734488219e+00,4.704723330424517513e+00,1.844659148768305196e-04,-1.966561019317055292e+00,1.863110632910550066e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.863110632910550066e+02,6.641007307437512885e+00,8.339702306864945625e-01,5.770922221237789529e+00
1.000000000000000000e+00,4.286263797015735707e-15,3.610576231854884632e+00,2.003309142366519607e-04,-2.144779947296471700e+00,1.864650717111028371e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.864650717111028371e+02,6.759533606338288259e+00,7.059582317044587052e-01,5.642740583270940746e+00
1.010000000000000009e+00,-1.099376567734479782e+00,2.512343796119986372e+00,-1.838628414904229166e-03,-2.332811266067794875e+00,1.867981127584108663e+02,7.364311208940478970e+00,0.000000000000000000e+00,1.794338015494703882e+02,6.871281960010618306e+00,5.752488633415203667e-01,5.511800055517079855e+00
1.020000000000000018e+00,-2.197668183525967045e+00,1.411647133976429380e+00,1.537431952568858555e-03,-3.043230218324350922e+00,1.907302908708660425e+02,1.581129822281078248e+02,0.000000000000000000e+00,3.261730864275817510e+01,6.911341931024505669e+00,4.424497758971848715e-01,5.376845697008496572e+00
1.030000000000000027e+00,-3.293790966147993604e+00,3.133592613795447845e-01,1.619927852393316693e-03,-2.680792360075552327e+00,1.883559833983627811e+02,1.875410503457063669e+02,0.000000000000000000e+00,8.149330526564194654e-01,6.808283118250862742e+00,3.111265681811146155e-01,5.242041821457300799e+00
1.040000000000000036e+00,-4.386663174750649929e+00,-5.514348811611159418e-01,-5.236457777045983031e-02,-2.808927859354488277e+01,3.513556665136305810e+02,7.090869004347396753e+01,2.804469764701565850e+02,0.000000000000000000e+00,-1.127757094757699363e+01,3.175723626770666219e-01,5.022304340107790033e+00
1.050000000000000044e+00,-5.475206276408075112e+00,-1.222528460044503218e+00,2.417305857518649292e-02,1.025493998751905167e+01,2.332228056926732052e+02,0.000000000000000000e+00,2.332228056926732052e+02,0.000000000000000000e+00,-1.138025753927844619e+01,4.585342014629967822e-01,5.151647215796337775e+00
1.060000000000000053e+00,-6.558346010500367029e+00,-2.036361034890676880e+00,-1.228698216134679888e-02,9.874966295545872796e+00,1.939846588799314020e+02,0.000000000000000000e+00,1.939846588799314020e+02,0.000000000000000000e+00,-8.975169304674857074e+00,6.006646382137317275e-01,5.326447214439149036e+00
1.070000000000000062e+00,-7.635013448878987141e+00,-2.953925455402064415e+00,2.749663269439633212e-03,6.571979773430030924e+00,1.838668625729575012e+02,0.000000000000000000e+00,1.838668625729575012e+02,0.000000000000000000e+00,-7.701335574983822596e+00,7.321818997055526967e-01,5.483558411737821991e+00
1.080000000000000071e+00,-8.704146050769924869e+00,-3.926332958198095024e+00,3.201464029385404919e-04,4.622284683849762210e+00,1.833792355881956269e+02,0.000000000000000000e+00,1.833792355881956269e+02,0.000000000000000000e+00,-7.174037404996624900e+00,8.574652943496422486e-01,5.624999431372303071e+00
1.090000000000000080e+00,-9.764688711373024077e+00,-4.927508855804317633e+00,9.332210125140120993e-05,3.703648952154649621e+00,1.846467199013258096e+02,0.000000000000000000e+00,1.846467199013258096e+02,0.000000000000000000e+00,-6.940690010560999212e+00,9.804838463428630080e-01,5.757501723508947400e+00
1.100000000000000089e+00,-1.081559480312316879e+01,-5.945307398783208797e+00,3.979109185608779853e-04,3.128121605021281670e+00,1.857022343335877395e+02,0.000000000000000000e+00,1.857022343335877395e+02,0.000000000000000000e+00,-6.777630720086335714e+00,1.102213137603916815e+00,5.884565388704489308e+00
1.110000000000000098e+00,-1.185582720858520034e+01,-6.973040368759337859e+00,5.301706816714449322e-05,2.682252626124626005e+00,1.862276684124223038e+02,0.000000000000000000e+00,1.862276684124223038e+02,0.000000000000000000e+00,-6.624346401517300365e+00,1.222344308603076524e+00,6.007652821213723016e+00
1.120000000000000107e+00,-1.288435934396374094e+01,-8.006045727798658973e+00,2.386060482340527505e-04,2.276385036213938839e+00,1.863835252579624182e+02,0.000000000000000000e+00,1.863835252579624182e+02,0.000000000000000000e+00,-6.467906454219956913e+00,1.340298592055470417e+00,6.127263439198865846e+00
1.130000000000000115e+00,-1.390017617221732671e+01,-9.040515936824895959e+00,1.592031116582626193e-04,1.897724170790172193e+00,1.863370943250327230e+02,0.000000000000000000e+00,1.863370943250327230e+02,0.000000000000000000e+00,-6.310976598427103568e+00,1.455587149905251287e+00,6.243524728558966785e+00
1.140000000000000124e+00,-1.490227520477754197e+01,-1.007318351463076311e+01,2.112325929001859781e-04,1.541864562141717521e+00,1.862006946671316143e+02,0.000000000000000000e+00,1.862006946671316143e+02,0.000000000000000000e+00,-6.156365042758395134e+00,1.567865188330938464e+00,6.356430077350874619e+00
1.150000000000000133e+00,-1.588966749088414865e+01,-1.110122191492953014e+01,2.041240569619316714e-04,1.207938256896896378e+00,1.860380644899742606e+02,0.000000000000000000e+00,1.860380644899742606e+02,0.000000000000000000e+00,-6.005859915591315712e+00,1.676903578777402481e+00,6.465929092674747913e+00
1.159999999999999920e+00,-1.686137859356002267e+01,-1.212218540538188449e+01,2.212788000060042504e-04,8.934233682317993530e-01,1.858801537311917400e+02,0.000000000000000000e+00,1.858801537311917400e+02,0.000000000000000000e+00,-5.859907479666958352e+00,1.782552642770822038e+00,6.571963513974278470e+00
1.169999999999999929e+00,-1.781644955126298058e+01,-1.313395187233074957e+01,2.295013010589902480e-04,5.954351332160674470e-01,1.857408478373479852e+02,0.000000000000000000e+00,1.857408478373479852e+02,0.000000000000000000e+00,-5.718345664202530543e+00,1.884714272839499438e+00,6.674478932563546074e+00
1.179999999999999938e+00,-1.875393782426487732e+01,-1.413466545831754928e+01,2.434025528078864742e-04,3.110146195500623767e-01,1.856246483825750886e+02,0.000000000000000000e+00,1.856246483825750886e+02,0.000000000000000000e+00,-5.580743563001561824e+00,1.983324672751166196e+00,6.773429892234543281e+00
1.189999999999999947e+00,-1.967291822482455999e+01,-1.512268477587441673e+01,2.587181223207696279e-04,3.760478498989272556e-02,1.855318873737873560e+02,0.000000000000000000e+00,1.855318873737873560e+02,0.000000000000000000e+00,-5.446648637127253778e+00,2.078343975874685778e+00,6.868781370145248033e+00
1.199999999999999956e+00,-2.057248383023655336e+01,-1.609653871177816953e+01,2.779068642363852204e-04,-2.268448033821990339e-01,1.854610106975482324e+02,0.000000000000000000e+00,1.854610106975482324e+02,0.000000000000000000e+00,-5.315679777132743311e+00,2.169750370693736219e+00,6.960509390950685216e+00
1.209999999999999964e+00,-2.145174687785416623e+01,-1.705489071939919299e+01,3.007372815604508753e-04,-4.838632867447056896e-01,1.854098859643635819e+02,0.000000000000000000e+00,1.854098859643635819e+02,0.000000000000000000e+00,-5.187562690506382523e+00,2.257536678574020073e+00,7.048601016229315341e+00
1.219999999999999973e+00,-2.230983964120413532e+01,-1.799651080739757703e+01,3.275991586435267333e-04,-7.345194563838912671e-01,1.853763259528989238e+02,0.000000000000000000e+00,1.853763259528989238e+02,0.000000000000000000e+00,-5.062128903182752993e+00,2.341708316492576714e+00,7.133054143609292019e+00
1.229999999999999982e+00,-2.314591528632780992e+01,-1.892025411836965176e+01,3.584450957139495575e-04,-9.794991111155482155e-01,1.853583256758169000e+02,0.000000000000000000e+00,1.853583256758169000e+02,0.000000000000000000e+00,-4.939301960122463697e+00,2.422281961219554525e+00,7.213877150626636592e+00
1.239999999999999991e+00,-2.395914870750410230e+01,-1.982504482343173180e+01,3.931262619773778777e-04,-1.219183653860673289e+00,1.853541190499547895e+02,0.000000000000000000e+00,1.853541190499547895e+02,0.000000000000000000e+00,-4.819079263289722803e+00,2.499284564245721985e+00,7.291088460794542314e+00
1.250000000000000000e+00,-2.474873734152916072e+01,-2.070986420110699200e+01,4.313216452514756494e-04,-1.453720245287223545e+00,1.853621715821907685e+02,0.000000000000000000e+00,1.853621715821907685e+02,0.000000000000000000e+00,-4.701514288472793623e+00,2.572752517211467360e+00,7.364716045698661340e+00
1.260000000000000009e+00,-2.551390195974939701e+01,-2.157374193635710924e+01,4.725610538314495290e-04,-1.683081107839626167e+00,1.853811435944128334e+02,0.000000000000000000e+00,1.853811435944128334e+02,0.000000000000000000e+00,-4.586700867221395583e+00,2.642730867051569010e+00,7.434796880917454942e+00
1.270000000000000018e+00,-2.625388743706607997e+01,-2.241574986720689111e+01,5.162379326574262350e-04,-1.907112106512270699e+00,1.854098488273563419e+02,0.000000000000000000e+00,1.854098488273563419e+02,0.000000000000000000e+00,-4.474759994162980092e+00,2.709272529721599376e+00,7.501376363051609708e+00
1.280000000000000027e+00,-2.696796349715262764e+01,-2.323499757181934910e+01,5.616196655653382663e-04,-2.125571756424403880e+00,1.854472161824025989e+02,0.000000000000000000e+00,1.854472161824025989e+02,0.000000000000000000e+00,-4.365829072858304016e+00,2.772437480935181942e+00,7.564507694487790701e+00
1.290000000000000036e+00,-2.765542543314916202e+01,-2.403062932845681843e+01,6.078689597535658073e-04,-2.338162214260985916e+00,1.854922582651661571e+02,0.000000000000000000e+00,1.854922582651661571e+02,0.000000000000000000e+00,-4.260053298000769928e+00,2.832291918087876503e+00,7.624251240330774948e+00
1.300000000000000044e+00,-2.831559480312315458e+01,-2.480182209140729555e+01,6.540674867976381535e-04,-2.544553719800636937e+00,1.855440470248321105e+02,0.000000000000000000e+00,1.855440470248321105e+02,0.000000000000000000e+00,-4.157578849512162833e+00,2.888907396593312527e+00,7.680673861021226401e+00
1.310000000000000053e+00,-2.894782009960965397e+01,-2.554778421221798368e+01,6.992478231319099180e-04,-2.744403790572343294e+00,1.856016958505255161e+02,0.000000000000000000e+00,1.856016958505255161e+02,0.000000000000000000e+00,-4.058547605957016913e+00,2.942359948836454464e+00,7.733848223117089304e+00
1.320000000000000062e+00,-2.955147739257053630e+01,-2.626775470149918235e+01,7.424302048854025671e-04,-2.937372218691010506e+00,1.856643470591401694e+02,0.000000000000000000e+00,1.856643470591401694e+02,0.000000000000000000e+00,-3.963093145400364392e+00,2.992729196663907576e+00,7.783852089887503212e+00
1.330000000000000071e+00,-3.012597094513802531e+01,-2.696100287653737837e+01,7.826638208838776478e-04,-3.123132683644496588e+00,1.857311637251166019e+02,0.000000000000000000e+00,1.857311637251166019e+02,0.000000000000000000e+00,-3.871337857011667438e+00,3.040097469592084600e+00,7.830767592717757353e+00
1.340000000000000080e+00,-3.067073380153522066e+01,-2.762682827767436322e+01,8.190694988293723000e-04,-3.301381574968369481e+00,1.858013249318813394e+02,0.000000000000000000e+00,1.858013249318813394e+02,0.000000000000000000e+00,-3.783391031227040457e+00,3.084548941162506441e+00,7.874680484006096215e+00
1.350000000000000089e+00,-3.118522834659287213e+01,-2.826456076493960268e+01,8.508806524546441707e-04,-3.471844439423442896e+00,1.858740236931533047e+02,0.000000000000000000e+00,1.858740236931533047e+02,0.000000000000000000e+00,-3.699347824446419963e+00,3.126168795317218141e+00,7.915679372365190147e+00
1.360000000000000098e+00,-3.166894683631069185e+01,-2.887356072818620234e+01,8.774785741897384028e-04,-3.634280330607277509e+00,1.859484669423121943e+02,0.000000000000000000e+00,1.859484669423121943e+02,0.000000000000000000e+00,-3.619289007020370263e+00,3.165042433424630541e+00,7.953854941604118878e+00
1.370000000000000107e+00,-3.212141189893934268e+01,-2.945321936083389147e+01,8.984183478329965666e-04,-3.788484251253541935e+00,1.860238771023193181e+02,0.000000000000000000e+00,1.860238771023193181e+02,0.000000000000000000e+00,-3.543281402483557940e+00,3.201254730754647948e+00,7.989299156164985760e+00
1.380000000000000115e+00,-3.254217700608879937e+01,-3.000295896063746781e+01,9.134422667748109959e-04,-3.934287839039933843e+00,1.860994948253208463e+02,0.000000000000000000e+00,1.860994948253208463e+02,0.000000000000000000e+00,-3.471378915362663520e+00,3.234889348901177186e+00,8.022104457324328308e+00
1.390000000000000124e+00,-3.293082691339789392e+01,-3.052223323164541924e+01,9.224788978888787128e-04,-4.071558451533978662e+00,1.861745825372150023e+02,0.000000000000000000e+00,1.861745825372150023e+02,0.000000000000000000e+00,-3.403624028823514891e+00,3.266028108039935152e+00,8.052362956346494016e+00
1.400000000000000133e+00,-3.328697807033037037e+01,-3.101052757032200446e+01,9.256275595925789190e-04,-4.200196844286320896e+00,1.862484284514777642e+02,0.000000000000000000e+00,1.862484284514777642e+02,0.000000000000000000e+00,-3.340049636898470453e+00,3.294750420191144169e+00,8.080165632615379678e+00
1.409999999999999920e+00,-3.361027899869299773e+01,-3.146735932605274044e+01,9.231297059139054184e-04,-4.320133693010871134e+00,1.863203507424888699e+02,0.000000000000000000e+00,1.863203507424888699e+02,0.000000000000000000e+00,-3.280681063750080284e+00,3.321132782057797161e+00,8.105601546262027668e+00
1.419999999999999929e+00,-3.390041063950208411e+01,-3.189227803211479184e+01,9.153301198312480125e-04,-4.431325267847815219e+00,1.863897016040755830e+02,0.000000000000000000e+00,1.863897016040755830e+02,0.000000000000000000e+00,-3.225538118368035612e+00,3.345248323759648645e+00,8.128757075667133236e+00
1.429999999999999938e+00,-3.415708666785614867e+01,-3.228486560773080782e+01,9.026315100373327738e-04,-4.533748607528009344e+00,1.864558709711233462e+02,0.000000000000000000e+00,1.864558709711233462e+02,0.000000000000000000e+00,-3.174637039810988881e+00,3.367166408079928619e+00,8.149715190260897302e+00
1.439999999999999947e+00,-3.438005377550410913e+01,-3.264473653504250450e+01,8.854456573942348641e-04,-4.627396551177296757e+00,1.865182897504157040e+02,0.000000000000000000e+00,1.865182897504157040e+02,0.000000000000000000e+00,-3.127992206325302504e+00,3.386952273825353465e+00,8.168554768218664108e+00
1.449999999999999956e+00,-3.456909192082981264e+01,-3.297153801675124640e+01,8.641420465236304693e-04,-4.712272960446561854e+00,1.865764324846913382e+02,0.000000000000000000e+00,1.865764324846913382e+02,0.000000000000000000e+00,-3.085617510218014559e+00,3.404666716628520273e+00,8.185349967061467780e+00
1.459999999999999964e+00,-3.472401454600672110e+01,-3.326495012084137670e+01,8.389892756284211828e-04,-4.788388407906478683e+00,1.866298194492560185e+02,0.000000000000000000e+00,1.866298194492560185e+02,0.000000000000000000e+00,-3.047527336358086814e+00,3.420365800962793301e+00,8.200169653046620155e+00
1.469999999999999973e+00,-3.484466876110779765e+01,-3.352468591836605327e+01,8.100696243377170092e-04,-4.855756529097861041e+00,1.866780182416480045e+02,0.000000000000000000e+00,1.866780182416480045e+02,0.000000000000000000e+00,-3.013737121633994320e+00,3.434100598177046937e+00,8.213076892879156432e+00
1.479999999999999982e+00,-3.493093549498949812e+01,-3.375049161895199035e+01,7.770996451685885376e-04,-4.914391147758236933e+00,1.867206449631878513e+02,0.000000000000000000e+00,1.867206449631878513e+02,0.000000000000000000e+00,-2.984263511199912955e+00,3.445916946810370529e+00,8.224128509000856013e+00
1.489999999999999991e+00,-3.498272961280060400e+01,-3.394214670674774226e+01,7.388973739232973514e-04,-4.964304195321359359e+00,1.867573651048184900e+02,0.000000000000000000e+00,1.867573651048184900e+02,0.000000000000000000e+00,-2.959124160540739013e+00,3.455855233098961143e+00,8.233374697779147766e+00
1.500000000000000000e+00,-3.500000000000000000e+01,-3.409946407733541918e+01,6.911719314315334373e-04,-5.005504332805050360e+00,1.867878942481334263e+02,0.000000000000000000e+00,1.867878942481334263e+02,0.000000000000000000e+00,-2.938337254840291735e+00,3.463950191219548280e+00,8.240858708509096076e+00
1.510000000000000009e+00,-3.498272961280060400e+01,-3.422229017423177311e+01,6.113218930312580568e-04,-5.037995543169457413e+00,1.868119987622006306e+02,0.000000000000000000e+00,1.868119987622006306e+02,0.000000000000000000e+00,-2.921920801084866071e+00,3.470230724232995723e+00,8.246616580522767137e+00
1.520000000000000018e+00,-3.493093549498949812e+01,-3.431050513041724770e+01,-3.544395516996701190e-05,-5.061418203742415578e+00,1.868294215443323765e+02,0.000000000000000000e+00,1.868294215443323765e+02,0.000000000000000000e+00,-2.909890369682784694e+00,3.474719747819639437e+00,8.250676941658788621e+00
1.530000000000000027e+00,-3.484466876110779765e+01,-3.436405604513496570e+01,-1.368778961259531357e-03,-5.033855903463986259e+00,1.868525390393801047e+02,0.000000000000000000e+00,1.868525390393801047e+02,0.000000000000000000e+00,-2.898907140545645689e+00,3.477434759776470763e+00,8.253084710431334514e+00
1.540000000000000036e+00,-3.472401454600672110e+01,-3.438301922579354652e+01,-1.095930464159566853e-03,-5.022454138599406370e+00,1.868548613866153971e+02,0.000000000000000000e+00,1.868548613866153971e+02,0.000000000000000000e+00,-2.886216228576586218e+00,3.478392693725770091e+00,8.253931159253722782e+00
1.550000000000000044e+00,-3.456909192082981974e+01,-3.436749195481144881e+01,-1.478610885493725213e-03,-5.009539466905143179e+00,1.868514428051070695e+02,0.000000000000000000e+00,1.868514428051070695e+02,0.000000000000000000e+00,-2.872207548467372362e+00,3.477613198981623910e+00,8.253234368025905709e+00
1.560000000000000053e+00,-3.438005377550410913e+01,-3.431756485781657773e+01,-2.043777625963083544e-03,-4.991037873459361229e+00,1.868417299599240664e+02,0.000000000000000000e+00,1.868417299599240664e+02,0.000000000000000000e+00,-2.857411376709592332e+00,3.475117829295751193e+00,8.250991107789959145e+00
1.570000000000000062e+00,-3.415708666785614867e+01,-3.423334128242945695e+01,-2.476918459820787177e-03,-4.966713595913440749e+00,1.868260824246478933e+02,0.000000000000000000e+00,1.868260824246478933e+02,0.000000000000000000e+00,-2.841917498178190726e+00,3.470930154915613741e+00,8.247188432789549495e+00
1.580000000000000071e+00,-3.390041063950208411e+01,-3.411494191035658474e+01,-2.967733774557779203e-03,-4.935643713171503855e+00,1.868048210980570047e+02,0.000000000000000000e+00,1.868048210980570047e+02,0.000000000000000000e+00,-2.825981683022803281e+00,3.465075468321453300e+00,8.241805614818630943e+00
1.590000000000000080e+00,-3.361027899869300484e+01,-3.396250761504118998e+01,-3.395988968807300834e-03,-4.897560703949009664e+00,1.867776140579373134e+02,0.000000000000000000e+00,1.867776140579373134e+02,0.000000000000000000e+00,-2.809804772362724634e+00,3.457580362443063215e+00,8.234815482566004263e+00
1.600000000000000089e+00,-3.328697807033037748e+01,-3.377620278295385958e+01,-3.816474978461541212e-03,-4.851976324844668120e+00,1.867446397658547994e+02,0.000000000000000000e+00,1.867446397658547994e+02,0.000000000000000000e+00,-2.793596473828472426e+00,3.448472390328458648e+00,8.226183737738891111e+00
1.610000000000000098e+00,-3.293082691339788681e+01,-3.355621768146459516e+01,-5.029283185960131686e-03,-4.805835044468943273e+00,1.867072055515397153e+02,0.000000000000000000e+00,1.867072055515397153e+02,0.000000000000000000e+00,-2.777531874917201549e+00,3.437779710129404531e+00,8.215869171643792157e+00
1.620000000000000107e+00,-3.254217700608879227e+01,-3.330257741186090925e+01,6.656293738229068779e-03,-4.937896032758205322e+00,1.866624363080100011e+02,0.000000000000000000e+00,1.866624363080100011e+02,0.000000000000000000e+00,-2.781682466105507956e+00,3.425488454773609970e+00,8.203832862053793917e+00
1.630000000000000115e+00,-3.212141189893933557e+01,-3.301477745415508025e+01,-1.459931539138925594e-04,-4.915878164882833801e+00,1.865956944526238317e+02,0.000000000000000000e+00,1.865956944526238317e+02,0.000000000000000000e+00,-2.819075378998775250e+00,3.411424798337284070e+00,8.189857587088173574e+00
1.640000000000000124e+00,-3.166894683631068474e+01,-3.269273889869205618e+01,1.372101423456562053e-03,-4.808616276110131871e+00,1.865252203547059651e+02,0.000000000000000000e+00,1.865252203547059651e+02,0.000000000000000000e+00,-2.871179522869681477e+00,3.395427345729730373e+00,8.173748037618311812e+00
1.650000000000000133e+00,-3.118522834659287213e+01,-3.233684456074215774e+01,5.575553941967181792e-04,-4.687986725438038071e+00,1.864512368296126681e+02,0.000000000000000000e+00,1.864512368296126681e+02,0.000000000000000000e+00,-2.929268892709217198e+00,3.377403106268229926e+00,8.155433402222911354e+00
1.660000000000000142e+00,-3.067073380153521711e+01,-3.194760017754932946e+01,6.954468677822234213e-04,-4.562887048638900822e+00,1.863811451927163887e+02,0.000000000000000000e+00,1.863811451927163887e+02,0.000000000000000000e+00,-2.991800998640087528e+00,3.357279144729160336e+00,8.134864695720333216e+00
1.669999999999999929e+00,-3.012597094513803953e+01,-3.152552675467331866e+01,5.730224626077640160e-04,-4.435556418431691128e+00,1.863109860532255482e+02,0.000000000000000000e+00,1.863109860532255482e+02,0.000000000000000000e+00,-3.058386286457164260e+00,3.334981642069529073e+00,8.111995357759473890e+00
1.679999999999999938e+00,-2.955147739257053985e+01,-3.107114928312013546e+01,5.532264518388618768e-04,-4.304342460883766819e+00,1.862405645132770928e+02,0.000000000000000000e+00,1.862405645132770928e+02,0.000000000000000000e+00,-3.129062435359060146e+00,3.310432631930426250e+00,8.086770034830651710e+00
1.689999999999999947e+00,-2.894782009960966107e+01,-3.058499784602041416e+01,5.150055853592738764e-04,-4.168222807055394163e+00,1.861687424290852846e+02,0.000000000000000000e+00,1.861687424290852846e+02,0.000000000000000000e+00,-3.203851646835602196e+00,3.283549040271414476e+00,8.059125345998484846e+00
1.699999999999999956e+00,-2.831559480312316168e+01,-3.006761390290585823e+01,4.874574239911999562e-04,-4.026213235851044736e+00,1.860956659745571642e+02,0.000000000000000000e+00,1.860956659745571642e+02,0.000000000000000000e+00,-3.282756450191499198e+00,3.254243552078551982e+00,8.028990233614162975e+00
1.709999999999999964e+00,-2.765542543314917268e+01,-2.951955467004270872e+01,4.616733127840721984e-04,-3.877695682663791832e+00,1.860216274967520746e+02,0.000000000000000000e+00,1.860216274967520746e+02,0.000000000000000000e+00,-3.365740347722748993e+00,3.222425372001624488e+00,7.996287647554509270e+00
1.719999999999999973e+00,-2.696796349715263474e+01,-2.894139675733357109e+01,4.377061185461550430e-04,-3.722252777945035618e+00,1.859472644149876714e+02,0.000000000000000000e+00,1.859472644149876714e+02,0.000000000000000000e+00,-3.452734732849904731e+00,3.188001192834641895e+00,7.960935977332947111e+00
1.729999999999999982e+00,-2.625388743706607997e+01,-2.833373861081350853e+01,4.153688414340606094e-04,-3.559658029904953835e+00,1.858733001340997646e+02,0.000000000000000000e+00,1.858733001340997646e+02,0.000000000000000000e+00,-3.543642926431857632e+00,3.150876120242479761e+00,7.922850531542351860e+00
1.739999999999999991e+00,-2.551390195974940411e+01,-2.769720222262755627e+01,3.939597438730180201e-04,-3.389828243532761576e+00,1.858005315033933300e+02,0.000000000000000000e+00,1.858005315033933300e+02,0.000000000000000000e+00,-3.638343996056846663e+00,3.110954629389257153e+00,7.881944874795845379e+00
1.750000000000000000e+00,-2.474873734152916782e+01,-2.703243420143956399e+01,3.735471988693395140e-04,-3.212799939903515423e+00,1.857297718519440082e+02,0.000000000000000000e+00,1.857297718519440082e+02,0.000000000000000000e+00,-3.736696320985743114e+00,3.068141514265120495e+00,7.838132072376500226e+00
1.760000000000000009e+00,-2.395914870750411296e+01,-2.634010638178093089e+01,3.539218026178403420e-04,-3.028708997565662919e+00,1.856618382499771371e+02,0.000000000000000000e+00,1.856618382499771371e+02,0.000000000000000000e+00,-3.838540279035356662e+00,3.022342839018941962e+00,7.791325836961554785e+00
1.770000000000000018e+00,-2.314591528632782769e+01,-2.562091607123339543e+01,3.351127572293610690e-04,-2.837776423129273695e+00,1.855975381022845738e+02,0.000000000000000000e+00,1.855975381022845738e+02,0.000000000000000000e+00,-3.943700636647292868e+00,2.973466882777806575e+00,7.741441597227195714e+00
1.780000000000000027e+00,-2.230983964120413532e+01,-2.487558602413721687e+01,3.171028900197936373e-04,-2.640297948414049856e+00,1.855376632316726102e+02,0.000000000000000000e+00,1.855376632316726102e+02,0.000000000000000000e+00,-4.051988461743860626e+00,2.921425075946429306e+00,7.688397500320486522e+00
1.790000000000000036e+00,-2.145174687785417689e+01,-2.410486420402417096e+01,2.999368147529601902e-04,-2.436636301931559778e+00,1.854829847335197712e+02,0.000000000000000000e+00,1.854829847335197712e+02,0.000000000000000000e+00,-4.163202791849499818e+00,2.866132923240529262e+00,7.632115359188919257e+00
1.800000000000000044e+00,-2.057248383023656757e+01,-2.330952338270824953e+01,2.836633776542862861e-04,-2.227215435746702443e+00,1.854342487583334957e+02,0.000000000000000000e+00,1.854342487583334957e+02,0.000000000000000000e+00,-4.277132080671691483e+00,2.807510908945854755e+00,7.572521552167607695e+00
1.810000000000000053e+00,-1.967291822482458130e+01,-2.249036061113268303e+01,2.683538777556726540e-04,-2.012515942544010894e+00,1.853921723107480943e+02,0.000000000000000000e+00,1.853921723107480943e+02,0.000000000000000000e+00,-4.393555523267394847e+00,2.745485379061951114e+00,7.509547879414372851e+00
1.820000000000000062e+00,-1.875393782426487022e+01,-2.164819658803933322e+01,2.540927054806019214e-04,-1.793071225836675664e+00,1.853574389879022419e+02,0.000000000000000000e+00,1.853574389879022419e+02,0.000000000000000000e+00,-4.512244305648920317e+00,2.679989394513210943e+00,7.443132378457842258e+00
1.830000000000000071e+00,-1.781644955126299124e+01,-2.078387494570152683e+01,2.409805022116073836e-04,-1.569464038259849481e+00,1.853306946358930247e+02,0.000000000000000000e+00,1.853306946358930247e+02,0.000000000000000000e+00,-4.632962826324870775e+00,2.610963549164229125e+00,7.373220099327053134e+00
1.840000000000000080e+00,-1.686137859356003688e+01,-1.989826146703310172e+01,2.291325715731429291e-04,-1.342323152480354498e+00,1.853125429905221324e+02,0.000000000000000000e+00,1.853125429905221324e+02,0.000000000000000000e+00,-4.755469916938523056e+00,2.538356746102575556e+00,7.299763838463597665e+00
