time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
8.000000000000005995e-01,-2.156917687467438800e-05,-8.434273781761686579e-04,2.340495824602067260e-02,4.000000000000000000e+00,1.151875305775277640e-06,1.722427129003386928e-06,-4.517934297736369587e+01,-1.497961978414214990e+01,8.232370740766615427e+02,-2.533588346846690070e-04,1.623035343271758677e+02,0.000000000000000000e+00,8.232370740766615427e+02,0.000000000000000000e+00
8.100000000000006084e-01,3.996279671730677829e-02,-8.561199701880861396e-04,2.368851890371226690e-02,3.999409582480208947e+00,-2.047193301193254468e-03,-5.329285152516963046e-03,-7.226376406876807934e+00,-3.219935344032105462e+01,8.356559990528000981e+01,-1.508232114715737752e-04,1.619236324166624854e+02,0.000000000000000000e+00,8.356559990528000981e+01,0.000000000000000000e+00
8.200000000000006173e-01,7.994877202037384278e-02,-9.189377446172183493e-04,2.349802760433104820e-02,3.994184377038118683e+00,-3.652199953333968695e-03,5.094777756816269709e-02,-5.487252342088400070e+00,-3.608895546806569854e+01,7.773632556865024412e+01,-6.591492369537651358e-05,1.612577716008273967e+02,0.000000000000000000e+00,7.773632556865024412e+01,0.000000000000000000e+00
8.300000000000006262e-01,1.198888062546449168e-01,-9.711431546583226566e-04,2.355803841047852953e-02,3.994428269341497195e+00,-9.738031061183011206e-03,-2.885220414226609062e-02,-6.714070538824117307e+00,-4.599876108592872015e+01,1.027579782329507339e+02,-3.160692699009821915e-04,1.611428969862229508e+02,0.000000000000000000e+00,1.027579782329507339e+02,0.000000000000000000e+00
8.400000000000006350e-01,1.597981553228850493e-01,-1.108449509282843611e-03,2.349781061885667516e-02,3.990273141650170441e+00,-1.621099289096966309e-02,-2.063665330218738408e-02,-4.789371357101186888e+00,-3.278467915538877264e+01,8.183981316846862342e+01,-2.049182344437564061e-04,1.606961460206538845e+02,0.000000000000000000e+00,8.183981316846862342e+01,0.000000000000000000e+00
8.500000000000006439e-01,1.996603976107310108e-01,-1.261136222491631396e-03,2.353795508137119380e-02,3.984879261957371632e+00,-1.683848160743011205e-02,-2.043204948488569830e-02,-5.423746655189153110e+00,-1.735385771145596578e+01,7.817452386482837312e+01,-2.171313635662959571e-04,1.602951304773549737e+02,0.000000000000000000e+00,7.817452386482837312e+01,0.000000000000000000e+00
8.600000000000006528e-01,2.394782417584437328e-01,-1.412073528489756532e-03,2.351863380331332617e-02,3.979791661829173322e+00,-1.306585717511190431e-02,-1.982206705345875702e-02,-4.958771868159914220e+00,-6.864317473359317745e+00,5.912588531719689655e+01,-1.913393156801595357e-04,1.598859767584146994e+02,0.000000000000000000e+00,5.912588531719689655e+01,0.000000000000000000e+00
8.700000000000006617e-01,2.792469812961269060e-01,-1.503273571866362707e-03,2.350077346284026175e-02,3.974844135272422641e+00,-6.963646639684966007e-03,-1.898041903748824352e-02,-5.089017662994296032e+00,8.857909643662178922e+00,5.565826458845191382e+01,-1.258747657290589309e-04,1.594484285224256155e+02,0.000000000000000000e+00,5.565826458845191382e+01,0.000000000000000000e+00
8.800000000000006706e-01,3.189638973200544791e-01,-1.489792045738083659e-03,2.353742829640899717e-02,3.969896076718441691e+00,3.505650156993237333e-03,-2.311300665465722617e-02,-1.144241053326108704e+00,1.218255666389427994e+01,2.553833167575237439e+01,-1.630859487282490528e-04,1.590339979925233820e+02,0.000000000000000000e+00,2.553833167575237439e+01,0.000000000000000000e+00
8.900000000000006795e-01,3.586343551770347360e-01,-1.346217072126269397e-03,2.347953034543284398e-02,3.964542054582290032e+00,1.853269869498662056e-02,-2.360529891689041107e-02,-4.733764148869305188e+01,9.969409797518643757e+01,8.263915455317531951e+02,-1.501305420056908181e-04,1.585924566537018734e+02,0.000000000000000000e+00,8.263915455317531951e+02,0.000000000000000000e+00
9.000000000000006883e-01,3.982488004950541227e-01,-1.037728872927624196e-03,2.349117622627077545e-02,3.959687984770038582e+00,3.488630199778972735e-02,-2.509972179241400439e-02,-6.880943248331630180e-01,6.400273482481598997e+00,1.274444263839880875e+01,-1.306004362312039677e-04,1.581451783905923492e+02,0.000000000000000000e+00,1.274444263839880875e+01,0.000000000000000000e+00
9.100000000000006972e-01,4.378097644487736750e-01,-5.579645196765495004e-04,2.348682112374081768e-02,3.954439513446557974e+00,5.131547796225219282e-02,-2.646212856061547908e-02,-5.274900883453899070e+01,1.342527175576010734e+02,8.405472264806902558e+02,-1.005461943532938440e-04,1.576694048497195695e+02,0.000000000000000000e+00,8.405472264806902558e+02,0.000000000000000000e+00
9.200000000000007061e-01,4.773121039460496706e-01,1.085641220067675762e-04,2.348135247622726990e-02,3.948807836177396169e+00,7.108679973095041738e-02,-2.654254542897971011e-02,-5.602314339297094392e+01,1.485770098908543275e+02,8.406799665991810571e+02,-4.614821029754259674e-05,1.571994243735396708e+02,0.000000000000000000e+00,8.406799665991810571e+02,0.000000000000000000e+00
9.300000000000007150e-01,5.167535671116634255e-01,9.847548076454787185e-04,2.348105955037764481e-02,3.942531772061832029e+00,9.226220602100397572e-02,-2.556392073064756715e-02,-5.977204058828709776e+01,1.649986640078577125e+02,8.417910823887723382e+02,-3.446524299847639194e-05,1.566988708984332561e+02,0.000000000000000000e+00,8.417910823887723382e+02,0.000000000000000000e+00
9.400000000000007239e-01,5.561285387388347212e-01,2.085974251342483272e-03,2.349401162639026819e-02,3.935270913072271615e+00,1.146966484478858378e-01,-2.408976254768814204e-02,-1.166870069290228074e+00,7.935464032877497687e+00,1.471480042120757759e+01,-9.835444417355442351e-05,1.561889511572624940e+02,0.000000000000000000e+00,1.471480042120757759e+01,0.000000000000000000e+00
9.500000000000007327e-01,5.954433467483233322e-01,3.417713848373504434e-03,2.350705497201127647e-02,3.928615797292799972e+00,1.360598813620158554e-01,-2.480261979486789170e-02,-8.108362347140374737e+00,2.514197502657357219e+01,6.707173431208074987e+01,-2.276013742850430815e-04,1.556678393022054365e+02,0.000000000000000000e+00,6.707173431208074987e+01,0.000000000000000000e+00
9.600000000000007416e-01,6.346862337105576568e-01,4.981318060039379922e-03,2.353275727594510841e-02,3.921532933660494269e+00,1.597827525279094385e-01,-2.326173874083045656e-02,-7.673797380374501209e+00,2.376284229941296999e+01,6.331104331369959226e+01,-9.921594258162358404e-05,1.551239206724148971e+02,0.000000000000000000e+00,6.331104331369959226e+01,0.000000000000000000e+00
9.700000000000007505e-01,6.738523343939001320e-01,6.792497670215988381e-03,2.351933049182885344e-02,3.913880858555008668e+00,1.888167676869581812e-01,-1.743770873684806141e-02,-2.211396583318121056e+00,1.169475479523426387e+01,2.099639403352016132e+01,-1.540816935043068554e-04,1.545566386965858499e+02,0.000000000000000000e+00,2.099639403352016132e+01,0.000000000000000000e+00
9.800000000000007594e-01,7.129321209665626657e-01,8.917156748889343634e-03,2.358048615610891866e-02,3.905041356388463836e+00,2.209109813634054509e-01,-8.848502448760441411e-03,-5.430448161801011420e-01,-1.883035858809352536e+00,1.449297943475168182e+01,-7.467594378094116053e-05,1.538801933258407928e+02,0.000000000000000000e+00,1.449297943475168182e+01,0.000000000000000000e+00
9.900000000000007683e-01,7.519131012871388409e-01,1.133129107845618627e-02,2.358801683261271126e-02,3.893245871856254592e+00,2.587812538469950185e-01,7.689958002670887159e-03,-7.432630098176069566e-01,-1.024503792811859881e+00,1.338189491607465342e+01,-1.547560150808667111e-04,1.531865957417571451e+02,0.000000000000000000e+00,1.338189491607465342e+01,0.000000000000000000e+00
1.000000000000000666e+00,7.907638273623466274e-01,1.410804942331353624e-02,2.359802755018819767e-02,3.874963751155154679e+00,3.107237276517223479e-01,3.388836617573520033e-02,-4.053251258025857062e+00,1.662612297890253643e+01,2.980239103530312406e+01,-7.042814695247534562e-05,1.521535648418681888e+02,0.000000000000000000e+00,2.980239103530312406e+01,0.000000000000000000e+00
1.009999999999999565e+00,8.294949690104220785e-01,1.724035242796523315e-02,2.345467329696398692e-02,3.872133444094919774e+00,3.156272915644602883e-01,-5.310976642343898102e-02,-1.350892114347101369e+02,3.557050438808468016e+02,1.048914905414371106e+03,-3.352031172393398276e-05,1.519756767261425523e+02,0.000000000000000000e+00,1.048914905414371106e+03,0.000000000000000000e+00
1.019999999999998463e+00,8.680304799226066237e-01,2.090834139359564608e-02,2.359417828216582580e-02,3.850991761765915289e+00,3.724484454589524485e-01,-1.867769687294660794e-02,-7.214950824178000488e+00,1.691903753215100537e+01,3.464233046440024566e+01,-7.253493691256442458e-05,1.508847274793750728e+02,0.000000000000000000e+00,3.464233046440024566e+01,0.000000000000000000e+00
1.029999999999997362e+00,9.064676052366015258e-01,2.490119692747670699e-02,2.359706572815679915e-02,3.838339923559847211e+00,4.133306069959343243e-01,-2.764351904862599740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500840288267116875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.039999999999996261e+00,9.447825326142249569e-01,2.924890706188405451e-02,2.359982586419030748e-02,3.823011013822795512e+00,4.597213748813162582e-01,2.245363358026908687e-02,-8.327131433719507925e-01,2.236219983851202464e+00,2.404637460027683815e+01,-6.766469706516518683e-05,1.491729728849761614e+02,0.000000000000000000e+00,2.404637460027683815e+01,0.000000000000000000e+00
