time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
0.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,9.405731142999800287e-01,5.796462441051609460e+00,0.000000000000000000e+00,-1.549523529823934265e+00,-4.958110897795628489e+02,-4.179160778907458074e-01,2.599359995249146777e+02,-5.818037569708664654e-03,5.285817044853623656e+02,2.026116629779281539e+03,9.466632824543095239e+02,1.063010136028984107e+03
5.000000000000000971e-03,1.802792409514731631e+01,3.250791778954866487e-06,9.330134897950138617e-01,5.531732539807603821e+00,1.920703186022413786e-02,-1.509691953947609022e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.858361485799034915e-03,5.077636000138294889e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000541e-02,1.805629651908569144e+01,7.698279002296984309e-05,9.251541179540697657e-01,5.698594745565988440e+00,1.322340764888502683e-02,-1.597580553813241933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.074010193022904787e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000985e-02,1.808476692416034126e+01,1.428176804981335084e-04,9.170471659364680672e-01,5.682235499816433055e+00,1.314056162071754706e-02,-1.638340268234061314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.072524732502524785e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000001429e-02,1.811303137609391456e+01,2.056935785278793947e-04,9.087780191517856876e-01,5.628690671014118685e+00,7.507851184604012913e-03,-1.666192958034263816e+00,-5.927892530569160101e+00,7.964524027281537633e-01,4.106831683671936872e+01,-1.742642830845099727e-04,5.072109229535553823e+02,4.144944706282235813e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000001874e-02,1.814111871736441728e+01,5.295443663039206783e-05,9.003481883258036556e-01,5.621620958492473896e+00,-2.525209837755787098e-02,-1.704801319946081639e+00,6.052731874398432410e+00,6.937021117251068736e-02,5.016339971899273564e+01,-1.985177051736489087e-04,5.070761176581353880e+02,3.744758987234970959e+01,6.404911258188615619e+00,6.611927518829013195e+00
3.000000000000002318e-02,1.816931385800716114e+01,-3.101932348717156124e-05,8.916982328289617676e-01,5.647858934363929606e+00,-9.288043346305337872e-03,-1.749407124116050039e+00,2.059873643575438340e+00,1.192028598823832199e-02,1.660892850468653137e+01,-2.006826031415720468e-04,5.070327794173908842e+02,1.447224894278381413e+01,2.243051268327659997e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.819760334351699882e+01,-2.985209434579149231e-05,8.828280834639158359e-01,5.668496697723731437e+00,1.679104007678786092e-02,-1.794636345044036574e+00,3.324251946290191828e+00,-5.015427770767840604e-02,2.712036456340382884e+01,-4.695819204345833171e-05,5.069951553788890806e+02,2.425674403045508853e+01,3.032516264639888881e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.822598056479725770e+01,9.821237202460559408e-05,8.737407224069276834e-01,5.670962567319114633e+00,1.826576129432852871e-02,-1.834109729992888571e+00,2.006345763859858877e+01,2.387903808418193607e-01,1.041560637603290047e+02,-2.015219783079104116e-03,5.068168184299701124e+02,4.576850196083719879e+01,7.883355724005937759e+00,5.244870998217409408e+01
4.500000000000003303e-02,1.825424082395426595e+01,1.230704686242174468e-04,8.644919794730249185e-01,5.639222261610459697e+00,1.378888865682496867e-04,-1.861648099494320974e+00,2.321859779666925760e+01,1.250078728911698522e-01,1.350655681814927220e+02,-2.649839171463628639e-03,5.064244505085055721e+02,6.281559875178651708e+01,3.659266749140978447e+01,3.765490422958045258e+01
