time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
8.000000000000005995e-01,-9.351973418929635093e-05,7.738999374832323044e-04,2.343188494552364207e-02,4.000000000000000000e+00,3.903925750240078923e-07,-1.276673500048664584e-06,-4.548462641838028020e+01,1.875462731857467702e+01,8.229163016131467430e+02,-1.992310663125607118e-04,1.623096026355729578e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.229541365523413106e+02
8.100000000000006084e-01,3.989104290594559787e-02,8.023399880419919764e-04,2.370290724183262560e-02,3.999038142953838193e+00,2.018032998376722339e-03,-7.858262656007359084e-03,-6.332130402171394223e+00,2.500913572484689595e+01,6.927330804720287460e+01,-1.750807997014940283e-04,1.619500404145502728e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.927330804720295987e+01
8.200000000000006173e-01,7.987633870085668331e-02,9.037939323098014748e-04,2.350053379736926837e-02,3.993565035149619913e+00,7.504797543840749895e-03,4.764474386430290337e-02,-5.058965519259290389e+00,2.509806436235373894e+01,6.186624329647601428e+01,-1.817420634125154009e-04,1.612874521759901256e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.186624329647599296e+01
8.300000000000006262e-01,1.198156693907425491e-01,1.053056523504322488e-03,2.356044020566832112e-02,3.993578189664203748e+00,1.770063358140825868e-02,-2.941894006950270327e-02,-6.297679361669233700e+00,3.592550272134731415e+01,8.957494486244060283e+01,-2.030653303591208048e-04,1.611557140469403748e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.955103647014746571e+01
8.400000000000006350e-01,1.597202805144542215e-01,1.261696767629423652e-03,2.348443007190375437e-02,3.988879996719812748e+00,1.985765699282568755e-02,-2.462745157124587511e-02,-4.500695985825612411e+01,-3.121308618560511405e+01,8.483578731332399911e+02,-1.908428595249716912e-04,1.607219924696793782e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.483578731332398775e+02
8.500000000000006439e-01,1.995808580157304724e-01,1.459809936492054540e-03,2.347098935508395989e-02,3.984351594543762420e+00,1.794546290930083138e-02,-2.304438136563407777e-02,-4.531745308557567853e+01,-4.652130225156932397e+01,8.320881272703300056e+02,-3.173255735505874781e-04,1.602998733751792031e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.320881272703302329e+02
8.600000000000006528e-01,2.393919713485635758e-01,1.588907337636933249e-03,2.354458801349887734e-02,3.980598564964327846e+00,1.155599796803766753e-02,-2.644560486410738390e-02,-3.061117874162404995e+00,3.838597493773422631e+00,4.204262312931385992e+01,-1.637691527923772986e-04,1.599116121436974254e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.204417191336246873e+01
8.700000000000006617e-01,2.791366925464415227e-01,1.654072419375038740e-03,2.350393804916754356e-02,3.972773473435431857e+00,2.407396359506868734e-03,-2.035648102616349070e-02,-1.913566906672914181e+00,2.113150728149784108e+00,3.564854588870601759e+01,-1.232286732964207529e-04,1.593105419130459666e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.564854588870601759e+01
8.800000000000006706e-01,3.188219492470074634e-01,1.596270863127134980e-03,2.353435058147854489e-02,3.968021061582453601e+00,-8.786101383955321684e-03,-2.276167573751427045e-02,-1.126160518397514965e+00,-1.222674087302481460e+01,2.588524038934880167e+01,-7.154463429991098078e-05,1.588679227377863867e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.588524038934881588e+01
8.900000000000006795e-01,3.584666712647800457e-01,1.410896139684664902e-03,2.347490433734898338e-02,3.961760275704807377e+00,-2.204404032056721252e-02,-2.360027041605939138e-02,-4.583706499805195023e+01,-8.746532698596286082e+01,8.114217041137588922e+02,-5.044878029734954986e-05,1.584222510298351949e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.114217041137593469e+02
9.000000000000006883e-01,3.980511371144009325e-01,1.074692905168636147e-03,2.353383625649099753e-02,3.957080285165015088e+00,-3.583489005373772379e-02,-2.897396098878575812e-02,-1.411930227033231677e+00,-5.750991633833960393e+00,3.212633240114570299e+01,-2.712003145780377510e-04,1.579819397707847770e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.172569056427305867e+01
9.100000000000006972e-01,4.375330234069953472e-01,4.335360617933064109e-04,2.372991981343548426e-02,3.944325384928698774e+00,-7.652053773498428135e-02,1.893931095899445763e-02,-4.069866157457548539e+00,-1.021005236745091338e+01,2.170235684206257432e+01,-1.505462504109431662e-04,1.572558777594854007e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.170235684206248550e+01
9.200000000000007061e-01,4.769724968741561599e-01,-3.566155431875488819e-04,2.343848751430178609e-02,3.943505145367448783e+00,-8.050050580085571506e-02,-6.753887470063969778e-02,-9.016335793690551270e+01,-3.515254833763836473e+02,1.162456668649922904e+03,-1.429340354640023375e-04,1.571042903179394443e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.162532654311248280e+03
