time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
5.000000000000000104e-04,1.800288914556003306e+01,-8.167411911399420974e-07,9.397983404194081292e-01,5.778291120064209530e+00,-1.633482382279884083e-03,-1.549547761143865054e+00,-6.113581270582271827e+02,8.999657968493077753e-01,2.959758033333090452e+02,-5.818037569708664654e-03,5.285817044853623656e+02,2.458618739988311972e+03,1.191490251420342929e+03,1.264434393790954800e+03
5.500000000000001416e-03,1.803077877812754082e+01,-2.474255381299872704e-05,9.322376013832369690e-01,5.389817037834404800e+00,-3.928578978792490912e-03,-1.471425419303244109e+00,9.068836111135627931e+00,1.114013512052164784e-01,6.337433890605632314e+01,-2.976465749995976535e-03,4.848882263538046118e+02,3.327130314644037412e+01,3.068229205888377820e+01,0.000000000000000000e+00
1.050000000000000586e-02,1.805775595856184168e+01,-3.552941647960990526e-05,9.247650237566017450e-01,5.398793124786914532e+00,-1.607521855713553612e-03,-1.514790662553808120e+00,1.030512389891388603e+00,1.501733363968614163e-02,7.443894734775266642e+00,-5.627262219498954665e-05,4.847349542265131959e+02,2.923844973443231687e+00,4.581656972102440939e+00,0.000000000000000000e+00
1.550000000000001030e-02,1.808476738915107518e+01,-3.982517460097696575e-05,9.170578380092593296e-01,5.405707889089518936e+00,3.740364635497900732e-05,-1.562886880838070924e+00,4.904248476958692926e+00,6.235376049061400194e-02,3.542589459837530086e+01,-4.269885302346102321e-04,4.846572756795925443e+02,1.634028386580142111e+01,1.937880046501448916e+01,0.000000000000000000e+00
2.050000000000001474e-02,1.811182641116143444e+01,-3.242489904609702287e-05,9.091235203504151041e-01,5.417652162988901843e+00,2.261963330454402205e-03,-1.605586141802142208e+00,2.548723537631787384e+00,2.981028384243666896e-02,1.841066323832044560e+01,-2.099500916053279043e-05,4.846001724761194964e+02,8.343683309565239625e+00,1.021935071096738668e+01,0.000000000000000000e+00
2.550000000000001918e-02,1.813894303227896643e+01,-1.242276498076524038e-05,9.009843731097424424e-01,5.428384195873528384e+00,5.792933939968466887e-03,-1.645875881881559977e+00,7.300156371990105697e+00,8.570425292684830110e-02,5.957435990209940258e+01,-1.796809571100426838e-04,4.844632387648732674e+02,2.904211930941566422e+01,3.090289406668109606e+01,0.000000000000000000e+00
3.050000000000002362e-02,1.816612313931001310e+01,2.285051795891609338e-05,8.926504787824612874e-01,5.441566534617762407e+00,8.087581357353944983e-03,-1.683808438808297669e+00,5.397294422138350534e+00,6.170312857056879652e-02,4.404569097125449417e+01,-4.435582289431599327e-04,4.843926469060252202e+02,2.112013662591527918e+01,2.319959284845628034e+01,0.000000000000000000e+00
3.550000000000002459e-02,1.819336187438416985e+01,7.346777598503254417e-05,8.841287856234212317e-01,5.453168939709140517e+00,1.190244025802997090e-02,-1.720636275161711692e+00,7.724565859367325871e+00,8.291892105347233033e-02,6.303766148664978886e+01,-4.166812930908889243e-04,4.843007298303491552e+02,3.114037114212285928e+01,3.228949466945812929e+01,0.000000000000000000e+00
4.050000000000002903e-02,1.822066572084032288e+01,1.417801572578150475e-04,8.754318273351778812e-01,5.466549609879407967e+00,1.463067798100292985e-02,-1.754570321925206455e+00,4.009245936151243583e+00,7.363507081711717639e-02,3.765435452747209411e+01,-3.333929410673439064e-04,4.842414028324452033e+02,8.952685934625668196e+00,2.886719967078577298e+01,0.000000000000000000e+00
4.550000000000003347e-02,1.824802538276178865e+01,2.205818470850706475e-04,8.665636263534481909e-01,5.476569768750382039e+00,1.657603273288245707e-02,-1.788995746281024202e+00,7.124080270229407930e+00,2.192279745197954766e-01,6.690010996090478557e+01,-7.844549130264549721e-04,4.841275945885608394e+02,3.666895930984212981e+01,3.052597782496548007e+01,0.000000000000000000e+00
5.050000000000003791e-02,1.827544658783224207e+01,3.143454409378684659e-04,8.575393710043798245e-01,5.499094698857099672e+00,2.454270371730245259e-02,-1.800748653227249862e+00,1.396007497790677121e+02,-1.587872047978812207e+00,8.227375857243698647e+02,-1.325086746019957240e-04,4.840780502313283478e+02,4.940994543449215826e+02,3.393570883663165887e+02,0.000000000000000000e+00
5.550000000000004236e-02,1.830319956680638427e+01,4.315623241818454026e-04,8.490244818622740830e-01,5.572586852878829156e+00,4.889619281180905379e-03,-1.552006629406978755e+00,-1.369239722503495614e+03,1.423031705022539199e+02,4.432023551140755444e+03,-6.588647828674014384e-04,4.820415756333422905e+02,0.000000000000000000e+00,8.791853744776387813e+00,4.626941989256431953e+03
6.050000000000004680e-02,1.832812262075588450e+01,4.696753542304600874e-04,8.430538768299506991e-01,4.851427517605978679e+00,8.293761841681021943e-03,-1.033118542868634027e+00,-6.159312334582548374e+02,-9.304741615761376750e+01,1.228291573374533073e+03,-5.907394883731625045e-03,3.984478493169709168e+02,3.098022288412767011e+03,1.719921779537203747e+03,1.235588338721209993e+03
6.550000000000004430e-02,1.835142489354270623e+01,5.598660662825271110e-04,8.384598721844566116e-01,4.484473272586186887e+00,3.240184978699936491e-02,-8.574286208979232660e-01,-1.341137787594190058e+03,1.977967286574900641e+01,6.311587114216247301e+02,-7.942579648676506565e-03,3.678957448257617671e+02,6.487539628236668250e+03,3.619723693370302499e+03,2.708308823603661040e+03
7.050000000000004874e-02,1.837271179826138834e+01,7.749488233145232410e-04,8.345612262118300428e-01,4.071070923022771737e+00,4.822998472698838968e-02,-7.116193476191556844e-01,-1.364786858682728962e+03,7.678592515636208482e+00,7.373145498984526967e+02,-9.150112618387655494e-03,3.372546142512205734e+02,7.469852962606442816e+03,3.972577556731735513e+03,3.443725890179643102e+03
7.550000000000005318e-02,1.839142799556610441e+01,1.001049632285050438e-03,8.315876028268837095e-01,3.186188216417023877e+00,3.390289238926259829e-02,-4.178002416580770539e-01,-5.600009982391524318e+03,-6.812464978276550198e+01,1.788761797377896755e+03,-1.024233513961264261e-02,2.855719387048565068e+02,8.538869892544691538e+03,3.380392672174180007e+03,1.900783468483155048e+03
8.050000000000005762e-02,1.840405822373213596e+01,1.237564435763258402e-03,8.312578856509869052e-01,1.972067367313538044e+00,5.436763082641237615e-02,2.156038027016921044e-01,-6.038020160835776551e+03,-7.242498244559970999e+01,2.361455477805041028e+03,-1.205308974764537043e-02,2.162009593050836145e+02,8.462240348677043585e+03,1.695727366309578883e+03,2.522514545379277934e+03
8.550000000000006206e-02,1.841081623395438882e+01,1.465759497983728545e-03,8.332904134648975170e-01,9.888907649969851388e-01,4.045538045871599486e-02,4.957437957393737715e-01,-2.491782236170218766e+03,-7.079482128162634069e+01,6.247560348933604928e+02,-1.243389045404104040e-02,1.847996467397575771e+02,5.830853833282320011e+03,1.907962659254349774e+03,2.279532176286706090e+03
9.050000000000006650e-02,1.841456479715196082e+01,1.646043762236485981e-03,8.359331691291539412e-01,5.864961335676343035e-01,3.800500775874966070e-02,5.479200735920521925e-01,-1.423422788298526029e+03,7.095364389843786057e+01,3.728276687887459957e+02,-1.245216037525128175e-02,1.787259748941579574e+02,4.691381940150601622e+03,1.836350189345577746e+03,2.128642575816717908e+03
9.550000000000007094e-02,1.841713013498321772e+01,1.859261764395412925e-03,8.386472724461832007e-01,4.898225144773869499e-01,4.439530595944533170e-02,5.298599738917041391e-01,-4.585706052838401661e+02,-1.802485418747290957e+00,1.612029590848489988e+02,-1.278776523794806358e-02,1.776820659942602276e+02,3.861935664924073535e+03,2.087648965072228293e+03,2.146735270385800504e+03
1.005000000000000754e-01,1.841946633326190863e+01,2.083207082092839151e-03,8.412059732450158922e-01,4.458906139335036545e-01,4.466030171778802293e-02,4.973896542344612981e-01,-4.694101996949494833e+02,-3.956511435036595969e+00,1.561082876044354180e+02,-1.347237786612365089e-02,1.775483384330195236e+02,4.105780673086887873e+03,2.247763038954459262e+03,2.381647009816603259e+03
1.055000000000000798e-01,1.842150198572195308e+01,2.310646370662225273e-03,8.436258410824571952e-01,3.708885406425848075e-01,4.626706719616326818e-02,4.762557601673002572e-01,-5.235657008345389158e+02,-1.463195920409853557e+01,2.154775822249083603e+02,-1.428905883407736825e-02,1.773011408704320786e+02,4.225581263557010971e+03,2.379812164768989078e+03,2.543553452663184089e+03
1.105000000000000843e-01,1.842309276765852388e+01,2.523780642286750035e-03,8.460066500322640515e-01,2.762256909603298949e-01,3.890677485655368723e-02,4.788309125902728836e-01,-4.348895477846283484e+02,-3.010186570311277166e+01,2.332654565112396767e+02,-1.508644751962460138e-02,1.768889648157177135e+02,4.579551863193508325e+03,2.507892622935993131e+03,2.915744000963993130e+03
1.155000000000000887e-01,1.842427172717773587e+01,2.690114011989540397e-03,8.484384199490383471e-01,2.058502235648483059e-01,2.851676886387986137e-02,4.943099253919902014e-01,-2.583957892719477059e+02,-3.456645121344143234e+01,2.394417648380371020e+02,-1.571829352681091904e-02,1.763763745054208698e+02,4.832446369327101820e+03,2.613559017385210609e+03,3.288718671206996078e+03
1.205000000000000931e-01,1.842515107740028668e+01,2.802603952396124937e-03,8.509746816991873297e-01,1.538281400417976508e-01,1.846367909266191654e-02,5.187793248668662871e-01,-8.956467709883429507e+01,-2.845898602485852535e+01,2.605499298475666592e+02,-1.614970142079809323e-02,1.759319382449967861e+02,5.067085470217309194e+03,2.732247011920875138e+03,3.497358125791638940e+03
1.255000000000000837e-01,1.842582082818353229e+01,2.873390398058122460e-03,8.536447036429369861e-01,1.204221987311964032e-01,1.097197213514861450e-02,5.465691670898807919e-01,5.255397888143954788e+01,-1.286115198367212287e+01,2.766544438139711701e+02,-1.646733886637898048e-02,1.758025919624361677e+02,5.256104045473945007e+03,2.790549168781725712e+03,3.674336423547674713e+03
1.305000000000000882e-01,1.842637140255950001e+01,2.911195809397016093e-03,8.564507602431378208e-01,1.037808086361814985e-01,5.008140827191752929e-03,5.726212013288175529e-01,1.357736970922199475e+02,-1.017448455078906022e+01,2.769760627894571599e+02,-1.676445908704647658e-02,1.760462019992264402e+02,5.381823378623283133e+03,2.867889625537719439e+03,3.762663999527914257e+03
1.355000000000000926e-01,1.842687100792630517e+01,2.924580304079791269e-03,8.593740256597619531e-01,9.773903744339321187e-02,1.005061004035595227e-03,5.936064123419886318e-01,1.525582043019360299e+02,-2.308801064287519367e+01,2.616175292629536671e+02,-1.709091959476633643e-02,1.765606754538286509e+02,5.427390672266632464e+03,2.955298885793666614e+03,3.816395723394531615e+03
1.405000000000000970e-01,1.842734805417899580e+01,2.918263713538423159e-03,8.623853527609933733e-01,9.300476710018987236e-02,-3.039834556815742758e-03,6.083577477318925508e-01,1.023087023567726987e+02,-2.346049560557402813e+01,2.351107653901889307e+02,-1.746937573483666253e-02,1.771749833036172959e+02,5.527622556114240069e+03,2.995181893705839229e+03,3.849305139912927643e+03
1.455000000000001015e-01,1.842778839400016011e+01,2.891849527153707560e-03,8.654505454050226421e-01,8.301726451853570776e-02,-7.053316925548556646e-03,6.155936952399513329e-01,2.012525299122717115e+01,-9.289614740937850002e+00,1.965210090906937239e+02,-1.787294693309876212e-02,1.777759877009157492e+02,5.636809582267734186e+03,3.004390812199570519e+03,3.883297347697300665e+03
1.505000000000001059e-01,1.842815979533214943e+01,2.846930055371327869e-03,8.685266858008947599e-01,6.649173430467961166e-02,-1.062586916365143748e-02,6.133205726872932306e-01,-7.133932385508546759e+01,-2.419520662720310256e+01,1.520104785221451493e+02,-1.828485825160345787e-02,1.783465760200166415e+02,5.680011637538145806e+03,3.067347839334230684e+03,3.857381017274669830e+03
