time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
5.000000000000000104e-04,8.001789691657400283e+00,0.000000000000000000e+00,3.867670713105312519e+00,3.579383314800978155e+00,0.000000000000000000e+00,-1.790406354164807867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.887029569943473462e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000001416e-03,8.019686608231403113e+00,2.579825223255125645e-40,3.858583793834488240e+00,3.579383314800978155e+00,1.783519423339885167e-37,-1.839456354164807239e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.887006411928957732e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000586e-02,8.037583524805405943e+00,3.452152275274040150e-39,3.849251624563664098e+00,3.579383314800978155e+00,1.181161076519507913e-36,-1.888506354164806611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886983253914445413e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000001030e-02,8.055480441379408774e+00,2.047314406586024039e-38,3.839674205292840981e+00,3.579383314800978155e+00,5.744063768161940505e-36,-1.937556354164805983e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886960095899931957e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000001474e-02,8.073377357953411604e+00,6.051981289341263095e-38,3.829851536022016223e+00,3.579383314800978155e+00,9.556080366070962786e-36,-1.986606354164805355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886936937885417365e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000001918e-02,8.091274274527414434e+00,1.383238426925204818e-37,3.819783616751192490e+00,3.579383314800978155e+00,2.773286014188306167e-35,-2.035656354164804949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886913779870903909e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.050000000000002362e-02,8.109171191101417264e+00,2.878829011867855089e-37,3.809470447480368893e+00,3.579383314800978155e+00,3.135529439628946022e-35,-2.084706354164804321e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886890621856389316e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.550000000000002459e-02,8.127068107675420094e+00,5.192918937515255718e-37,3.798912028209544101e+00,3.579383314800978155e+00,5.994298670014188771e-35,-2.133756354164803692e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886867463841873587e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000002903e-02,8.144965024249422925e+00,8.949838190832393096e-37,3.788108358938720333e+00,3.579383314800978155e+00,8.567750234048510645e-35,-2.182806354164803064e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886844305827361268e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.550000000000003347e-02,8.162861940823425755e+00,1.395879705276217892e-36,3.777059439667896257e+00,3.579383314800978155e+00,1.122265009869452798e-34,-2.231856354164802436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886821147812845538e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000003791e-02,8.180758857397428585e+00,2.068020485162477828e-36,3.765765270397071873e+00,3.579383314800978155e+00,1.437042771004607018e-34,-2.280906354164801808e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.886797989798332083e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000004236e-02,8.198633846552551674e+00,-1.532880567199175871e-06,3.754239234524924917e+00,3.569420105078803029e+00,-7.097960625692239503e-04,-2.322660118448860000e+00,3.761893697078399157e+01,1.048876295500455053e-01,8.641656779950724854e+01,-1.102585430017241543e-03,8.876310070780631349e+02,5.424673763665922621e+01,2.361938653722231152e+01,1.626711879357877777e+01
6.050000000000004680e-02,8.216128949559555750e+00,1.874808612237562511e-04,3.743900281689027221e+00,3.532204931344049115e+00,9.438913422550941623e-02,-1.762455992479542433e+00,3.579833161514861928e+01,-1.149982761896445282e+01,3.558082966352051244e+03,-1.328047342191243825e-03,8.660099169894406259e+02,1.259076568566224665e+02,1.934217973739995614e+03,1.601119730156132619e+03
