time,x,y,z,vx,vy,vz,Fx,Fy,Fz,min_contact_distance,mechanical_energy,base_load,left_edge_load,right_edge_load
5.000000000000000104e-04,1.800287543829261239e+01,-1.513694270094530970e-06,9.398020057987532816e-01,5.750876585221998738e+00,-3.027388540189061665e-03,-1.542217002453578845e+00,-4.958110897795628489e+02,-4.179160778907458074e-01,2.599359995249146777e+02,-5.818037569708664654e-03,5.285817044853623656e+02,2.026116629779281539e+03,9.466632824543095239e+02,1.063010136028984107e+03
5.500000000000001416e-03,1.803071991399997387e+01,1.286565124903497991e-05,9.322482525321823532e-01,5.591637705313885931e+00,1.922971894016022726e-02,-1.530474525663104712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.858361485799034915e-03,5.077636000138294889e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000586e-02,1.805914599105990348e+01,8.358757796947555391e-05,9.243530118651760441e-01,5.698943948423911721e+00,1.320957589301141079e-02,-1.602212177787537106e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.074010193022904787e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000001030e-02,1.808760566206501608e+01,1.493871449105527529e-04,9.162264696874299341e-01,5.677475809346193003e+00,1.313892882483851110e-02,-1.641392498076300832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.072524732502524785e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000001474e-02,1.811584258737561015e+01,2.005582777616642955e-04,9.079435749754760643e-01,5.622422563392789563e+00,-1.027060153243018227e-02,-1.668888352619190885e+00,-5.927892530569160101e+00,7.964524027281537633e-01,4.106831683671936872e+01,-1.742642830845099727e-04,5.072109229535553823e+02,4.144944706282235813e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000001918e-02,1.814393103781486261e+01,4.144065161832799737e-05,8.994934841140057591e-01,5.624640900892054596e+00,-2.302757002412814460e-02,-1.709408423595752069e+00,6.052731874398432410e+00,6.937021117251068736e-02,5.016339971899273564e+01,-1.985177051736489087e-04,5.070761176581353880e+02,3.744758987234970959e+01,6.404911258188615619e+00,6.611927518829013195e+00
3.050000000000002362e-02,1.817213837013695610e+01,-3.466414383421792490e-05,8.908213834404338227e-01,5.649024259589026542e+00,-7.289640694092732950e-03,-1.753698777055883395e+00,2.059873643575438340e+00,1.192028598823832199e-02,1.660892850468653137e+01,-2.006826031415720468e-04,5.070327794173908842e+02,1.447224894278381413e+01,2.243051268327659997e+00,0.000000000000000000e+00
3.550000000000002459e-02,1.820043884543999013e+01,-1.525656724435619508e-05,8.819285033053545497e-01,5.671003845981742231e+00,2.919105420287059285e-02,-1.799160317122540542e+00,3.324251946290191828e+00,-5.015427770767840604e-02,2.712036456340382884e+01,-4.695819204345833171e-05,5.069951553788890806e+02,2.425674403045508853e+01,3.032516264639888881e+00,0.000000000000000000e+00
4.050000000000002903e-02,1.822881429551939547e+01,1.058154118828609231e-04,8.728221174470960353e-01,5.667461444278718119e+00,1.520607971651066585e-02,-1.837209919663336022e+00,2.006345763859858877e+01,2.387903808418193607e-01,1.041560637603290047e+02,-2.015219783079104116e-03,5.068168184299701124e+02,4.576850196083719879e+01,7.883355724005937759e+00,5.244870998217409408e+01
4.550000000000003347e-02,1.825705949478399504e+01,1.230008266130736797e-04,8.635599001263835062e-01,5.637341659458138921e+00,-1.392840222875492374e-04,-1.864158693282823354e+00,2.321859779666925760e+01,1.250078728911698522e-01,1.350655681814927220e+02,-2.649839171463628639e-03,5.064244505085055721e+02,6.281559875178651708e+01,3.659266749140978447e+01,3.765490422958045258e+01
