time,target_roll_deg,actual_roll_deg,Fx,Fy,Fz,base_load,left_load,right_load,fixture_torque_Nm,fixture_work_J,mechanical_energy_J
1.000000000000000056e-01,1.081559480312315813e+01,6.014202040777732350e+00,-2.695488687914134734e-05,-4.020589375328391668e+00,1.895142195812179864e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.895142195812179864e+02,7.065807890998499374e+00,9.089156770571402699e-01,5.898680778628447641e+00
1.100000000000000006e-01,1.185582720858519856e+01,7.020860943477802429e+00,-1.614831889886923430e-05,-3.295993817862814090e+00,1.884876598164099164e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.884876598164099164e+02,6.808663893268217748e+00,1.030678430171567461e+00,6.020238706361677572e+00
1.199999999999999956e-01,1.288435934396372673e+01,8.039579805487040431e+00,-1.397619610856749850e-06,-2.692846593456322157e+00,1.877103809233560412e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.877103809233560412e+02,6.586103272028921651e+00,1.149662017874234055e+00,6.139101896901719257e+00
1.300000000000000044e-01,1.390017617221732138e+01,9.064253631444866954e+00,4.567384914651827221e-06,-2.180200639610159641e+00,1.871192459921797138e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.871192459921797138e+02,6.388928716154310905e+00,1.265607009340911748e+00,6.254990577920833239e+00
1.400000000000000133e-01,1.490227520477754375e+01,1.009009841986418721e+01,5.016373067604634750e-06,-1.735398868424766761e+00,1.866678394480089764e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.866678394480089764e+02,6.210466142964932601e+00,1.378335543319971990e+00,6.367709935081689920e+00
1.499999999999999944e-01,1.588966749088413799e+01,1.111330884415221476e+01,2.632475928622708683e-06,-1.341516987337472155e+00,1.863220231104209006e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.863220231104209006e+02,6.045866647752546896e+00,1.487721315299271208e+00,6.477119460521916672e+00
1.600000000000000033e-01,1.686137859356003688e+01,1.213080616370622700e+01,-1.369345218407008735e-06,-9.858734705077505378e-01,1.860566683803770900e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860566683803770900e+02,5.891622888175533035e+00,1.593672452317564936e+00,6.583115200047033433e+00
1.700000000000000122e-01,1.781644955126299479e+01,1.314005234770317188e+01,-6.118575270488632589e-06,-6.589986352697410066e-01,1.858532694215811318e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.858532694215811318e+02,5.745215870257823099e+00,1.696121724408388376e+00,6.685619413972052172e+00
1.799999999999999933e-01,1.875393782426488087e+01,1.413891297658214974e+01,-1.079447225254583087e-05,-3.538790612201162533e-01,1.856981809991428918e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856981809991428918e+02,5.604857233016787177e+00,1.795020919482383404e+00,6.784574512024644122e+00
1.900000000000000022e-01,1.967291822482456709e+01,1.512555616412564241e+01,-1.462917732912225044e-05,-6.537456639622685195e-02,1.855813182636712781e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.855813182636712781e+02,5.469298380324431719e+00,1.890337559762598207e+00,6.879939437565179894e+00
2.000000000000000111e-01,2.057248383023655691e+01,1.609837810770686417e+01,-1.694432346845478610e-05,2.102315034356486700e-01,1.854951963633455705e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854951963633455705e+02,5.337688938223351443e+00,1.982052913061180810e+00,6.971687442928018896e+00
2.099999999999999922e-01,2.145174687785417333e+01,1.705594832602944066e+01,-1.718242570003525316e-05,4.755782520839788585e-01,1.854342228489078082e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854342228489078082e+02,5.209471586578558799e+00,2.070160701946806903e+00,7.059804644211980396e+00
2.200000000000000011e-01,2.230983964120413532e+01,1.799696944971779544e+01,-1.491040624283790361e-05,7.324921489369038419e-01,1.853941776319686596e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853941776319686596e+02,5.084303897808496231e+00,2.154666172227462706e+00,7.144289003355368095e+00
2.300000000000000100e-01,2.314591528632781348e+01,1.892024776661618546e+01,-9.813658424048798956e-06,9.821895780056941749e-01,1.853718319094191997e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853718319094191997e+02,4.962000156962687925e+00,2.235585329877047389e+00,7.225149534986708311e+00
2.399999999999999911e-01,2.395914870750409875e+01,1.982467171340726964e+01,-1.685244039567601604e-06,1.225431656552739446e+00,1.853646697180873844e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853646697180873844e+02,4.842487943117077975e+00,2.312944239886669973e+00,7.302405621952170023e+00
2.500000000000000000e-01,2.474873734152916072e+01,2.070919623754643624e+01,9.584954587547878102e-06,1.462642634405831421e+00,1.853706851187631912e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853706851187631912e+02,4.725775596883067919e+00,2.386778329019457967e+00,7.376086373546148600e+00
2.600000000000000089e-01,2.551390195974940411e+01,2.157283149491772889e+01,2.402028440016273914e-05,1.694000496873040218e+00,1.853882350057405972e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853882350057405972e+02,4.611927715318813625e+00,2.457131662661719673e+00,7.446229989779063807e+00
2.700000000000000178e-01,2.625388743706608352e+01,2.241463474853357596e+01,4.156643644269431004e-05,1.919506331927832488e+00,1.854159327722214528e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854159327722214528e+02,4.501046574510212395e+00,2.524056182662712366e+00,7.512883112270405839e+00
2.800000000000000266e-01,2.696796349715262409e+01,2.323370462882641263e+01,6.210006999723960419e-05,2.139037452729684041e+00,1.854525719481640351e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854525719481640351e+02,4.393257946516371248e+00,2.587610903167201215e+00,7.576100152553575384e+00
2.899999999999999800e-01,2.765542543314915847e+01,2.402917713390585774e+01,8.543740775925068309e-05,2.352388078038591512e+00,1.854970718033198693e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854970718033198693e+02,4.288700199239883659e+00,2.647861067745733266e+00,7.635942594601281996e+00
2.999999999999999889e-01,2.831559480312315813e+01,2.480022290878759961e+01,1.113431775528611611e-04,2.559300469521703203e+00,1.855484390310619176e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.855484390310619176e+02,4.187515882023689073e+00,2.704877275175844087e+00,7.692478271910193399e+00
3.099999999999999978e-01,2.894782009960966107e+01,2.554604548878719328e+01,-9.826526545947400493e-05,2.766969139491751939e+00,1.856106225082995138e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856106225082995138e+02,4.089825752474240517e+00,2.758734573307455751e+00,7.745780620242143755e+00
3.200000000000000067e-01,2.955147739257052919e+01,2.626591380347511873e+01,2.838291553794596023e-02,3.080018094762206893e+00,1.857188473603598595e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.857188473603598595e+02,3.992857448827010103e+00,2.809498164269445208e+00,7.795925607759150111e+00
3.300000000000000155e-01,3.012597094513802531e+01,2.695913409763148394e+01,3.195796344826273838e-02,3.289378542806429717e+00,1.857615935161607013e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.857615935161607013e+02,3.899952952012938567e+00,2.857229420653886631e+00,7.842998203639483634e+00
3.400000000000000244e-01,3.067073380153522777e+01,2.762499562757723126e+01,3.584511870106301679e-01,4.629559878568652920e+00,1.853246665643649180e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853246665643649180e+02,3.792474040310992223e+00,2.902012164051466669e+00,7.887074295724564976e+00
3.500000000000000333e-01,3.118522834659287213e+01,2.826329434851821887e+01,6.302930118158978079e-02,3.826181993145123972e+00,1.858211568359473915e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.858211568359473915e+02,3.708712526084184447e+00,2.943743293811115436e+00,7.927960752216453244e+00
3.599999999999999867e-01,3.166894683631068474e+01,2.887242005775730647e+01,-3.447013021262296251e-04,3.732779230906623003e+00,1.860112641957580877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860112641957580877e+02,3.643026275845215878e+00,2.982832495205808065e+00,7.966202985937263392e+00
3.699999999999999956e-01,3.212141189893933557e+01,2.945193791029122465e+01,-1.054627821932443976e-02,3.796332815673713501e+00,1.860677425527302375e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860677425527302375e+02,3.574731339809602559e+00,3.019331548748847016e+00,8.001861709981344717e+00
3.800000000000000044e-01,3.254217700608879937e+01,3.000145414868515914e+01,-1.475567525303445038e-02,3.911869011450779254e+00,1.861172270782008695e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.861172270782008695e+02,3.505698743157040553e+00,3.053278840756040946e+00,8.034965924457415198e+00
3.900000000000000133e-01,3.293082691339789392e+01,3.052051151039193755e+01,-1.534527102785587793e-02,4.037522313024276777e+00,1.861806957189908758e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.861806957189908758e+02,3.439361201389999678e+00,3.084730125586776950e+00,8.065556302571673442e+00
4.000000000000000222e-01,3.328697807033037037e+01,3.100861087010140338e+01,-1.553679176340169721e-02,4.159504717753236491e+00,1.862499392685190855e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.862499392685190855e+02,3.376958511152167830e+00,3.113757272973547874e+00,8.093703442341579901e+00
4.100000000000000311e-01,3.361027899869300484e+01,3.146526884942095492e+01,6.554407021729213856e-03,4.380908189033893230e+00,1.862219173173960485e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.862219173173960485e+02,3.317070188466971103e+00,3.140433714691621248e+00,8.119484807291545536e+00
4.199999999999999845e-01,3.390041063950208411e+01,3.189002047455532818e+01,-2.374150843135863775e-02,4.378525117851648218e+00,1.863700594395552628e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.863700594395552628e+02,3.265570720565790452e+00,3.164832207214084647e+00,8.142996092339867431e+00
4.299999999999999933e-01,3.415708666785614867e+01,3.228242762623025186e+01,-1.429691037959746058e-02,4.471643266554171881e+00,1.864573235232388129e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.864573235232388129e+02,3.216640301858944895e+00,3.187025211902822619e+00,8.164299305902062542e+00
4.400000000000000022e-01,3.438005377550410202e+01,3.264211842082948323e+01,-1.543247557787977287e-02,4.562758838535135197e+00,1.865161025931595304e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.865161025931595304e+02,3.171316946684441973e+00,3.207073031448881562e+00,8.183476675720566362e+00
4.500000000000000111e-01,3.456909192082981974e+01,3.296875238821241538e+01,-1.433260236209296656e-02,4.643078372496258766e+00,1.865739459028107774e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.865739459028107774e+02,3.130175222757884512e+00,3.225031914982185111e+00,8.200597128102007360e+00
4.600000000000000200e-01,3.472401454600672110e+01,3.326200619992243190e+01,-1.411455014449644607e-02,4.714792213526579623e+00,1.866264944270713215e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.866264944270713215e+02,3.093295022325435184e+00,3.240956158956492139e+00,8.215726985641953917e+00
4.700000000000000289e-01,3.484466876110779765e+01,3.352159138910499081e+01,-1.371386574594929408e-02,4.777737950000646272e+00,1.866743582798770262e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.866743582798770262e+02,3.060686717549288005e+00,3.254894966603984141e+00,8.228925621142916924e+00
4.799999999999999822e-01,3.493093549498949812e+01,3.374725320843205623e+01,-1.339886841284387842e-02,4.832247641523728099e+00,1.867166910286097163e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.867166910286097163e+02,3.032332869174581447e+00,3.266892382825818952e+00,8.240247090836554378e+00
4.899999999999999911e-01,3.498272961280060400e+01,3.393877117648018071e+01,-1.310193053382721629e-02,4.878389973946532621e+00,1.867531998188223099e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.867531998188223099e+02,3.008230307557312244e+00,3.276987040307984156e+00,8.249739045805126736e+00
5.000000000000000000e-01,3.500000000000000000e+01,3.409595866276067255e+01,-1.285335881343752096e-02,4.916252270814477576e+00,1.867835549492523626e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.867835549492523626e+02,2.988379855326343204e+00,3.285212045539164905e+00,8.257442528258559733e+00
5.100000000000000089e-01,3.498272961280060400e+01,3.421866286860025497e+01,-1.265506831350071693e-02,4.945887868976477364e+00,1.868075175616565957e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868075175616565957e+02,2.972786074055193239e+00,3.291594842626576867e+00,8.263391678613052349e+00
5.200000000000000178e-01,3.493093549498949812e+01,3.430676481337965100e+01,-1.251632601287588908e-02,4.967341377948238268e+00,1.868248955698785778e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868248955698785778e+02,2.961454936158077089e+00,3.296157095819341798e+00,8.267613539775124920e+00
5.300000000000000266e-01,3.484466876110779765e+01,3.436017936854006649e+01,-1.251127122649495216e-02,4.980644315034694181e+00,1.868355503534638444e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868355503534638444e+02,2.954393106709687800e+00,3.298914589317465840e+00,8.270127892129419678e+00
5.400000000000000355e-01,3.472401454600672110e+01,3.437893990749708450e+01,-5.129455584475750562e-03,4.951779332919543641e+00,1.868399393860980808e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868399393860980808e+02,2.942113728573019671e+00,3.299880974950409662e+00,8.270977301224993639e+00
5.500000000000000444e-01,3.456909192082981264e+01,3.436343877975526340e+01,-5.803425613493118362e-04,4.908396122842997755e+00,1.868415849572095340e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868415849572095340e+02,2.913884354018591694e+00,3.299089953277846377e+00,8.270251192105122939e+00
5.600000000000000533e-01,3.438005377550410202e+01,3.431409630547208423e+01,-1.092451515902204129e-05,4.857459371293728623e+00,1.868462439314882602e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868462439314882602e+02,2.869643116772408575e+00,3.296601105990756952e+00,8.267952032231592696e+00
5.700000000000000622e-01,3.415708666785615577e+01,3.423127702492082136e+01,5.978290734213152768e-05,4.804645916926124194e+00,1.868440698748429440e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868440698748429440e+02,2.809421940034667386e+00,3.292498748303801737e+00,8.264072301176994984e+00
5.799999999999999600e-01,3.390041063950209121e+01,3.411529429151545401e+01,-3.103361021001448117e-02,4.777722006194796478e+00,1.869083663652884013e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.869083663652884013e+02,2.738739048992215430e+00,3.286890436891590106e+00,8.258601321958254360e+00
5.899999999999999689e-01,3.361027899869300484e+01,3.396529448990912670e+01,-4.009371566539034898e-02,4.897831926563616989e+00,1.868230716685492325e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868230716685492325e+02,2.735424568968028325e+00,3.279736001188016559e+00,8.251464828885440639e+00
5.999999999999999778e-01,3.328697807033037748e+01,3.378011926301259393e+01,-2.399222216614959463e-02,4.934236872926488715e+00,1.867127973518284421e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.867127973518284421e+02,2.758965341489613365e+00,3.270858668000276470e+00,8.242469726907554417e+00
6.099999999999999867e-01,3.293082691339789392e+01,3.355986359650978557e+01,-1.699703446756833242e-02,4.900894212648872816e+00,1.866435164235020636e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.866435164235020636e+02,2.792530422667653056e+00,3.260187463391165608e+00,8.231561921511687530e+00
6.199999999999999956e-01,3.254217700608879937e+01,3.330485156305386596e+01,-1.524486012014961145e-02,4.829694208417601331e+00,1.865960367474614827e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.865960367474614827e+02,2.833256340485434066e+00,3.247665785203072808e+00,8.218704346572327069e+00
6.300000000000000044e-01,3.212141189893934268e+01,3.301552299963641701e+01,-3.948421326984571933e-02,4.635137179223415060e+00,1.863327998385405806e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.863327998385405806e+02,2.876869772563850347e+00,3.233249368556879499e+00,8.203904909299895465e+00
6.400000000000000133e-01,3.166894683631067764e+01,3.269231155018074020e+01,-1.106688082372744991e-01,4.223030261321086165e+00,1.859063856693351795e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.859063856693351795e+02,2.921121551537680716e+00,3.216888109435903420e+00,8.187094665738213095e+00
6.500000000000000222e-01,3.118522834659287213e+01,3.233563622380831504e+01,1.834841042732507921e-01,5.423227466265638341e+00,1.872171184734586404e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.872171184734586404e+02,2.975389814327627391e+00,3.198521560213297477e+00,8.168223657613012278e+00
6.600000000000000311e-01,3.067073380153522066e+01,3.194593772181699975e+01,1.815430320665304409e-01,5.273288369144192522e+00,1.869858867244454359e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.869858867244454359e+02,3.030275961782933791e+00,3.178086600810818840e+00,8.147222909080300113e+00
6.700000000000000400e-01,3.012597094513802531e+01,3.152367737422984106e+01,1.813611694482226699e-01,5.195214696938411869e+00,1.868158088950562217e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.868158088950562217e+02,3.093698166536341887e+00,3.155518555485774090e+00,8.124047805466412697e+00
6.800000000000000488e-01,2.955147739257052208e+01,3.106936713613781365e+01,9.615134011443646211e-02,4.714666051867855145e+00,1.863879821539078705e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.863879821539078705e+02,3.156351015460160170e+00,3.130761392394468157e+00,8.098644213257372826e+00
6.900000000000000577e-01,2.894782009960966107e+01,3.058338688064555200e+01,2.180877700041834732e-02,4.285691107405803280e+00,1.861122648626871410e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.861122648626871410e+02,3.226646520089076375e+00,3.103703822252959821e+00,8.070888820815083520e+00
7.000000000000000666e-01,2.831559480312315813e+01,3.006607551805665324e+01,1.665340662706961405e-02,4.102775174931601043e+00,1.860779988629471404e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860779988629471404e+02,3.308741861542898732e+00,3.074188848003449603e+00,8.040614109796885955e+00
7.099999999999999645e-01,2.765542543314916912e+01,2.951801897442750189e+01,1.796857638053013517e-02,3.948441511094231693e+00,1.860176328981267204e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860176328981267204e+02,3.392549745018101248e+00,3.042126644069016450e+00,8.007754691962924554e+00
7.199999999999999734e-01,2.696796349715262409e+01,2.893985131815720280e+01,6.521566472349984989e-03,3.754623933911055200e+00,1.859668609200682852e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.859668609200682852e+02,3.479907594081822708e+00,3.007442554902866494e+00,7.972253576464031433e+00
7.299999999999999822e-01,2.625388743706609063e+01,2.833213257023458098e+01,1.710411085013976984e-03,3.549775309766776132e+00,1.858961996329146018e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.858961996329146018e+02,3.573103213597931926e+00,2.970022676125149363e+00,7.934020442808258800e+00
7.399999999999999911e-01,2.551390195974940056e+01,2.769551907616323660e+01,1.660349309405298457e-03,3.373567765924288864e+00,1.858121578389252591e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.858121578389252591e+02,3.667708497268336032e+00,2.929781428781889741e+00,7.892978095507446668e+00
7.500000000000000000e-01,2.474873734152916427e+01,2.703069791540424660e+01,1.601884854767920974e-03,3.196332588498191907e+00,1.857360493133996044e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.857360493133996044e+02,3.765275831537877593e+00,2.886642950777802863e+00,7.849045649431162452e+00
7.600000000000000089e-01,2.395914870750410586e+01,2.633834211880572695e+01,1.524308807048624370e-03,3.012819922017672347e+00,1.856661916506409398e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856661916506409398e+02,3.866283388833636536e+00,2.840517701704623921e+00,7.802134542789477045e+00
7.700000000000000178e-01,2.314591528632781703e+01,2.561914286518454986e+01,1.420564128103367352e-03,2.822353198397045571e+00,1.856012647577354926e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856012647577354926e+02,3.970640909436696120e+00,2.791314626436229407e+00,7.752157700031161447e+00
7.800000000000000266e-01,2.230983964120414598e+01,2.487381769912141749e+01,1.308363608546900259e-03,2.625188078178820383e+00,1.855412306672293710e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.855412306672293710e+02,4.078147287075552185e+00,2.738945572722780941e+00,7.699031616158992897e+00
7.900000000000000355e-01,2.145174687785417689e+01,2.410311095888430444e+01,1.191205226383114379e-03,2.421759834053975879e+00,1.854865594586616453e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854865594586616453e+02,4.188584621770587546e+00,2.683326713289930332e+00,7.642676996928424948e+00
8.000000000000000444e-01,2.057248383023656402e+01,2.330779293544218334e+01,1.072286952639174562e-03,2.212548014019653841e+00,1.854378894449255029e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854378894449255029e+02,4.301730947224541524e+00,2.624379411010104857e+00,7.583019370711922669e+00
8.100000000000000533e-01,1.967291822482456354e+01,2.248865895255164205e+01,9.528993663883919552e-04,1.998068316292250790e+00,1.853958937582803514e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853958937582803514e+02,4.417359346371796391e+00,2.562031021884790150e+00,7.519989795722545445e+00
8.200000000000000622e-01,1.875393782426488087e+01,2.164652849046128225e+01,8.339305239278005377e-04,1.778875802969324127e+00,1.853612352529496263e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853612352529496263e+02,4.535237202588859873e+00,2.496215698994812993e+00,7.453525609488664827e+00
8.300000000000000711e-01,1.781644955126298768e+01,2.078224431813098505e+01,7.159513825918256691e-04,1.555566737950177858e+00,1.853345483848530364e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853345483848530364e+02,4.655126340417609754e+00,2.426875181807441884e+00,7.383571178541123103e+00
8.399999999999999689e-01,1.686137859356004398e+01,1.989667160898691023e+01,5.994162047707335406e-04,1.328778050289622925e+00,1.853164303805915267e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853164303805915267e+02,4.776783757153680199e+00,2.353959554275031785e+00,7.310078627208862478e+00
8.499999999999999778e-01,1.588966749088413799e+01,1.899069702967088702e+01,4.847069404076143062e-04,1.099185592487605501e+00,1.853074352125487678e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853074352125487678e+02,4.899962620930267576e+00,2.277427959550959002e+00,7.233008534531473188e+00
8.599999999999999867e-01,1.490227520477755085e+01,1.806522779909361986e+01,3.721619543209063463e-04,8.675016665073717048e-01,1.853080686263151620e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853080686263151620e+02,5.024413406299544249e+00,2.197249262364304734e+00,7.152330592241312957e+00
8.699999999999999956e-01,1.390017617221732138e+01,1.712119071816454507e+01,2.620822269659844883e-04,6.344720729627197908e-01,1.853187836956237220e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853187836956237220e+02,5.149885102491253974e+00,2.113402651741363325e+00,7.068024218112875623e+00
8.800000000000000044e-01,1.288435934396373383e+01,1.615953117188859167e+01,1.547300562849164562e-04,4.008728274463114749e-01,1.853399768142348591e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853399768142348591e+02,5.276126456926519381e+00,2.025878177920302115e+00,6.980079119524220665e+00
8.900000000000000133e-01,1.185582720858519501e+01,1.518121210623607631e+01,5.032101114759053584e-05,1.675066956882439451e-01,1.853719841415777694e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.853719841415777694e+02,5.402887219911875150e+00,1.934677218400627785e+00,6.888495802445765648e+00
9.000000000000000222e-01,1.081559480312316168e+01,1.418721298274447662e+01,-5.099090773736346394e-05,-6.480028525627001823e-02,1.854150785436795843e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854150785436795843e+02,5.529919355370168432e+00,1.839812869286323593e+00,6.793286021475759995e+00
9.100000000000000311e-01,9.764688711373016972e+00,1.317852871426559602e+01,-1.491375530936374372e-04,-2.952021980492238185e-01,1.854694670590799888e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.854694670590799888e+02,5.656978182891222673e+00,1.741310259421629425e+00,6.694473167010266401e+00
9.200000000000000400e-01,8.704146050769917764e+00,1.215616858551326729e+01,-2.441738053657110594e-04,-5.228368189605618888e-01,1.855352888787872985e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.855352888787872985e+02,5.783823425906177818e+00,1.639206786151064410e+00,6.592092586090175566e+00
9.300000000000000488e-01,7.635013448878980924e+00,1.112115516176500307e+01,-3.363288391703984220e-04,-7.468308320629130082e-01,1.856126137408402599e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856126137408402599e+02,5.910220171645470089e+00,1.533552272520894766e+00,6.486191833641868243e+00
9.400000000000000577e-01,6.558346010500359924e+00,1.007452318753890452e+01,-4.260607657137214024e-04,-9.663109931689547460e-01,1.857014404891094443e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.857014404891094443e+02,6.035939821533716554e+00,1.424409045661150230e+00,6.376830850096599335e+00
